aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.3511	0.8698	0.2775	-97.9004	-12.1460	-37.9639
-0.3369	0.8831	0.2786	-90.0269	-14.7705	-31.8604
-0.3184	0.8999	0.2695	-83.3740	-19.2871	-26.8555
-0.2939	0.9059	0.2677	-78.0029	-25.1465	-21.9116
-0.2478	0.9059	0.2468	-74.6460	-32.5317	-17.0898
-0.2300	0.9016	0.2281	-73.3643	-40.8936	-13.0005
-0.2355	0.8909	0.2000	-74.1577	-49.1943	-9.1553
-0.2439	0.8931	0.1733	-77.2095	-56.3965	-6.5918
-0.2256	0.8882	0.1248	-80.5664	-62.7441	-5.1880
-0.2301	0.8889	0.0786	-86.0596	-67.5659	-5.4321
-0.2690	0.8989	0.0547	-94.5435	-69.5190	-7.4463
-0.3173	0.9043	0.0404	-101.5625	-66.0400	-11.4746
-0.3398	0.9117	0.0243	-106.5063	-57.9834	-15.6250
-0.3232	0.9135	0.0203	-108.7036	-47.8516	-18.8599
-0.2797	0.9202	0.0306	-109.3140	-38.0249	-21.4844
-0.2307	0.9120	0.0446	-109.1309	-30.9448	-23.1934
-0.1946	0.9164	0.0685	-107.7271	-28.7476	-23.3765
-0.1550	0.9272	0.1117	-105.4077	-31.2500	-21.4844
-0.1278	1.0040	0.1128	-100.2808	-36.9873	-17.6392
-0.1943	1.0841	0.1619	-89.2334	-45.8374	-13.3057
-0.4619	1.1693	0.3402	-60.3638	-51.4526	-2.3193
-0.7610	1.3671	0.5553	-4.2114	-52.4902	19.7754
-0.8641	1.4874	0.7808	76.7212	-50.4150	47.2412
-1.1050	1.5994	0.8242	176.7578	-36.0107	82.8857
-1.1157	1.5452	0.5739	296.6309	14.8926	120.6055
-0.7399	1.4585	0.3563	409.8511	88.2568	145.0195
-0.5353	1.3936	0.3046	503.9062	154.8462	137.4512
-0.3958	1.3827	0.1813	585.8154	203.8574	107.2388
0.0300	1.2733	-0.0997	649.9023	222.6562	73.9136
0.1669	1.0211	-0.2004	657.0435	204.0405	36.1938
0.1288	0.6841	-0.2277	609.6802	173.4009	5.1880
0.2069	0.3524	-0.1407	510.5591	140.6860	-12.3291
0.1699	0.0604	-0.0341	368.1641	111.0229	-29.0527
0.0186	-0.0038	0.1237	193.7256	82.8247	-47.6685
-0.0297	0.1960	0.2054	27.5879	49.0112	-62.7441
-0.0027	0.4292	0.2471	-97.8394	5.6152	-69.2749
0.1251	0.4596	0.1228	-177.3071	-51.2695	-68.9087
-0.0616	0.4669	0.0504	-226.0132	-115.9668	-77.3315
-0.2847	0.5804	0.0757	-256.1646	-169.3726	-87.2803
-0.4965	0.6184	0.0720	-268.3716	-195.9839	-84.2285
-0.6322	0.6775	0.0569	-270.5688	-190.1855	-84.7168
-0.6804	0.7273	0.0350	-265.1367	-155.2734	-82.5195
-0.6655	0.7537	0.0259	-255.1880	-108.2153	-80.0171
-0.5958	0.7740	0.0378	-244.3848	-65.2466	-78.4302
-0.5077	0.8048	0.0604	-234.7412	-32.7148	-78.4302
-0.4246	0.8538	0.0770	-226.1963	-11.5356	-79.4067
-0.3519	0.8871	0.0840	-217.8345	-0.9155	-80.2612
-0.3105	0.9241	0.1232	-211.2427	0.5493	-82.0923
-0.3091	0.9546	0.1708	-202.8198	-2.7466	-82.7026
-0.3136	0.9952	0.2048	-190.3076	-7.0801	-80.3833
-0.3003	1.0298	0.2206	-172.7905	-11.7798	-73.4863
-0.2797	1.0690	0.2108	-154.5410	-16.0522	-64.6362
-0.2673	1.1064	0.2009	-137.2681	-19.7144	-55.7251
-0.2838	1.1323	0.1984	-120.3613	-20.8130	-46.3867
-0.3074	1.1498	0.1953	-103.4546	-19.4702	-36.9263
-0.3105	1.1589	0.1970	-86.4868	-15.4419	-27.5879
-0.2941	1.1527	0.1874	-69.1528	-10.5591	-18.2495
-0.2914	1.1398	0.1720	-52.9785	-6.7749	-10.0708
-0.3083	1.1346	0.1477	-37.8418	-3.2959	-3.1738
-0.2733	1.1045	0.1235	-23.4985	1.4038	2.6245
-0.2354	1.0695	0.1003	-11.2305	6.3477	7.2632
-0.2228	1.0380	0.0885	-1.8921	8.5449	9.8877
-0.2264	1.0101	0.0621	4.6997	7.2021	10.3149
-0.2239	0.9915	0.0396	9.1553	4.1504	9.7656
-0.2390	0.9675	0.0114	11.9019	2.0752	8.6670
-0.2246	0.9431	-0.0055	12.9395	2.6245	7.9956
-0.2158	0.9224	-0.0210	11.4136	3.9062	6.9580
-0.2069	0.8988	-0.0354	8.0566	6.1035	6.5308
-0.1929	0.8755	-0.0541	2.2583	7.6294	6.7749
-0.1891	0.8640	-0.0671	-6.2256	7.8735	6.5308
-0.1827	0.8519	-0.0715	-15.9302	7.5073	6.1646
-0.1493	0.8345	-0.0740	-26.6113	5.9204	5.6152
-0.1351	0.8363	-0.0654	-39.7339	2.0142	4.5776
-0.1342	0.8507	-0.0587	-52.2461	-3.2959	2.9297
-0.1527	0.8645	-0.0571	-63.2324	-9.9487	0.4272
-0.1782	0.8826	-0.0548	-71.8384	-14.5874	-2.4414
-0.1599	0.8894	-0.0552	-78.0029	-16.5405	-5.1270
-0.1340	0.9075	-0.0350	-83.3740	-16.9067	-8.4229
-0.1185	0.9437	-0.0054	-86.5479	-16.6016	-12.1460
-0.0852	0.9938	0.0144	-84.1064	-17.1509	-16.3574
-0.0833	1.0109	-0.0188	-75.7446	-19.0430	-21.0571
-0.2140	1.0618	0.0548	-60.9131	-17.0288	-22.7051
-0.4987	1.1998	0.2407	-30.6396	-14.9536	-17.5781
-0.7332	1.4348	0.5111	24.7803	-11.6577	-5.7373
-0.8491	1.6178	0.6317	111.6943	-1.4648	17.2119
-0.8779	1.5889	0.5824	215.8813	23.8647	51.8188
-0.7881	1.6483	0.7749	308.9600	68.4814	79.9561
-0.6272	1.5179	0.4656	401.6113	107.2998	85.7544
-0.6042	1.4008	0.3772	492.9810	149.7192	86.4868
-0.4174	1.4290	0.2589	568.5425	204.2236	72.2046
-0.1031	1.3486	0.0656	629.8828	244.6289	52.0020
0.1807	1.1443	-0.1519	660.1562	255.0659	29.1748
0.4482	0.8867	-0.2327	649.5972	227.0508	15.6860
0.5200	0.5116	-0.1023	584.5337	173.2788	11.8408
0.4729	0.1237	0.0912	463.1348	113.2202	13.0005
0.3002	-0.0684	0.2039	295.7153	59.3872	8.1177
0.2266	0.0253	0.2303	122.3145	22.3999	-2.0142
0.2092	0.1924	0.2686	-23.0103	-14.7095	-13.4277
0.0940	0.3907	0.2440	-123.2300	-63.8428	-21.4233
-0.0842	0.5092	0.2092	-177.3682	-112.4878	-21.3623
-0.2938	0.5999	0.1909	-199.7681	-149.7803	-17.9443
-0.5442	0.6134	0.2074	-202.6978	-170.2271	-10.5591
-0.7654	0.6537	0.2905	-194.8242	-165.5884	0.6714
-0.8478	0.7415	0.3721	-174.1333	-137.8174	13.5498
-0.7827	0.7937	0.4578	-143.9819	-95.2759	25.5737
-0.6553	0.7806	0.5081	-109.9854	-49.7437	33.2642
-0.5288	0.7373	0.5208	-79.3457	-14.0381	32.8979
-0.4069	0.6997	0.5262	-58.5327	7.0801	25.7568
-0.3184	0.6772	0.5232	-47.4243	18.1885	14.0381
-0.2665	0.6733	0.5144	-45.4712	23.8037	1.0376
-0.2175	0.6820	0.4918	-50.1709	26.4893	-10.7422
-0.1514	0.6915	0.4683	-59.5703	25.5127	-20.4468
-0.0685	0.7089	0.4399	-73.9746	19.2261	-27.1606
-0.0510	0.7411	0.4076	-92.3462	7.5073	-30.2734
-0.1030	0.7792	0.3827	-111.2061	-5.7373	-29.7852
-0.1554	0.8123	0.3623	-127.3804	-17.1509	-26.4893
-0.1912	0.8407	0.3452	-140.4419	-25.5127	-22.2778
-0.2090	0.8699	0.3337	-150.2075	-30.6396	-18.3105
-0.2207	0.8915	0.3202	-157.6538	-34.5459	-15.5029
-0.2402	0.9053	0.3068	-163.5132	-37.2314	-15.1367
-0.2502	0.9120	0.2930	-167.1753	-38.5742	-16.3574
-0.2468	0.9191	0.2736	-169.0063	-39.9170	-19.1040
-0.2560	0.9294	0.2494	-169.0063	-40.5884	-22.8882
-0.2838	0.9438	0.2301	-166.8701	-40.1611	-27.5879
-0.2826	0.9434	0.2086	-163.2690	-38.7573	-31.6162
-0.2810	0.9446	0.1871	-157.7148	-36.2549	-34.0576
-0.2878	0.9554	0.1716	-150.5127	-33.1421	-34.7900
-0.2911	0.9678	0.1598	-141.1743	-29.7241	-33.5693
-0.2788	0.9722	0.1498	-130.9814	-25.8789	-30.3955
-0.2661	0.9819	0.1373	-121.0938	-22.2778	-25.7568
-0.2682	0.9900	0.1227	-111.3281	-19.5313	-21.0571
-0.2910	0.9951	0.1129	-101.5015	-16.6016	-16.1743
-0.2921	0.9988	0.1022	-91.5527	-13.0615	-10.9863
-0.2659	0.9961	0.0900	-81.8481	-10.4980	-6.5918
-0.2484	0.9965	0.0793	-73.4863	-9.0332	-3.2959
-0.2357	0.9951	0.0718	-66.8335	-8.6670	-0.7935
-0.2166	0.9956	0.0631	-61.4624	-8.9111	0.4272
-0.2084	0.9902	0.0544	-56.8848	-9.5825	1.0376
-0.1958	0.9839	0.0432	-52.7344	-10.1318	1.3428
-0.1941	0.9701	0.0345	-50.2930	-10.4370	0.9155
-0.1740	0.9625	0.0194	-49.0112	-10.0098	1.4648
-0.1597	0.9429	0.0034	-48.5229	-10.4980	2.1973
-0.1614	0.9230	-0.0112	-48.5229	-11.2915	2.5635
-0.1685	0.9121	-0.0190	-48.6450	-11.7187	2.9297
-0.1632	0.9122	-0.0198	-48.4009	-11.8408	3.0518
-0.1577	0.9114	-0.0239	-47.1802	-11.7187	2.9297
-0.1412	0.9108	-0.0126	-44.7388	-11.0474	3.0518
-0.1019	0.9116	-0.0042	-42.1143	-11.7187	3.5400
-0.0746	0.9309	0.0077	-39.7949	-17.3950	4.2725
-0.0610	0.9641	0.0116	-36.3770	-26.3062	3.2959
-0.0538	0.9860	0.0107	-29.9072	-33.8745	0.4272
-0.1191	0.9696	0.0732	-20.9961	-39.9170	-2.0752
-0.3451	1.0546	0.2042	-6.5308	-42.2363	-0.3662
-0.5646	1.2146	0.3424	30.5176	-37.5977	7.9956
-0.7273	1.4352	0.5304	91.4917	-27.0386	24.4141
-0.8173	1.6775	0.7416	169.7998	-9.1553	48.4009
-0.7682	1.6228	0.5356	280.7007	15.1367	79.8950
-0.7529	1.5061	0.4254	385.4370	50.4150	104.3091
-0.6666	1.5211	0.3846	476.8066	100.2808	108.9478
-0.4246	1.4550	0.3505	561.2183	153.5645	97.9004
-0.1559	1.3195	0.1591	626.7090	183.5327	76.9653
0.2808	1.1544	-0.1128	654.2358	170.2271	52.9175
0.4855	0.8341	-0.1511	623.9014	121.0327	33.4473
0.3513	0.4523	-0.1353	537.3535	66.6504	20.3857
0.0159	0.2333	-0.0525	404.2358	25.9399	13.4888
-0.2695	0.1504	0.0709	250.4883	6.5918	7.5684
-0.2164	0.2709	0.1857	104.6143	6.1646	-4.5776
-0.0718	0.3053	0.1765	-15.5029	0.4272	-19.3481
-0.0214	0.3777	0.1251	-103.6377	-32.0435	-34.9731
-0.1095	0.4470	0.1036	-159.3628	-80.5054	-45.3491
-0.2999	0.4917	0.1067	-189.0869	-121.3989	-54.9316
-0.4768	0.5386	0.1171	-202.9419	-147.1558	-59.6924
-0.6136	0.5977	0.1373	-207.2754	-148.2544	-61.1572
-0.6539	0.6460	0.1533	-204.7119	-126.9531	-59.2041
-0.6229	0.6860	0.1530	-198.6084	-93.5059	-55.2368
-0.5712	0.7284	0.1573	-192.5659	-59.6313	-50.6592
-0.5103	0.7584	0.1697	-187.3779	-31.1279	-47.0581
-0.4774	0.7809	0.1859	-182.4341	-9.1553	-44.7998
-0.4268	0.8159	0.1864	-178.5278	6.5308	-42.3584
-0.3735	0.8562	0.1903	-175.0488	16.5405	-40.5884
-0.3538	0.8975	0.2119	-173.0347	21.1792	-40.9546
-0.3483	0.9540	0.2316	-170.5933	24.2920	-40.4053
-0.3188	0.9967	0.2477	-164.6729	27.8320	-36.6821
-0.2678	1.0232	0.2502	-157.0435	28.7476	-32.9590
-0.2301	1.0276	0.2461	-148.4375	27.0996	-30.0293
-0.2061	1.0251	0.2443	-139.7095	23.5596	-26.4893
-0.1880	1.0315	0.2423	-131.8359	18.0054	-23.9258
-0.1842	1.0297	0.2360	-123.9014	12.0850	-21.3623
-0.1925	1.0283	0.2258	-115.2954	7.1411	-19.6533
-0.1923	1.0194	0.2144	-105.8960	3.5400	-17.6392
-0.1991	1.0044	0.1971	-95.5200	1.3428	-15.8691
-0.2343	1.0037	0.1705	-85.0220	0.3662	-14.4043
