aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.0642	-0.3085	1.0112	35.8887	-14.2212	30.5176
-0.0367	-0.3256	0.9862	34.7900	-18.0664	31.9824
-0.0125	-0.3470	0.9570	33.2031	-18.9819	32.4707
0.0251	-0.3638	0.9308	29.9683	-16.7847	31.6772
0.0272	-0.3727	0.9039	28.4424	-17.2119	27.8931
-0.0038	-0.4015	0.8745	26.6113	-12.8784	23.9258
-0.0083	-0.3746	0.8647	23.4985	-10.1929	19.1650
-0.0359	-0.3369	0.8843	22.1558	-5.7983	18.9819
-0.0367	-0.3177	0.9106	24.6582	0.3662	23.8647
-0.0140	-0.3414	0.9231	28.5034	2.1362	28.5645
-0.0162	-0.3750	0.9231	30.6396	-1.6479	27.9541
-0.0328	-0.4003	0.9149	30.3955	-8.8501	26.3062
-0.0477	-0.4261	0.8961	27.4048	-13.6108	25.5737
-0.0457	-0.4421	0.8604	23.1323	-16.6626	23.6816
-0.0565	-0.4506	0.8243	17.3950	-18.0664	17.9443
-0.0903	-0.3971	0.8185	10.8643	-17.5171	11.6577
-0.0967	-0.3336	0.8456	6.7749	-12.2070	9.7656
-0.1112	-0.2742	0.8927	8.1177	-6.1646	11.8408
-0.0872	-0.2704	0.9276	14.0381	-0.7935	15.0757
-0.0828	-0.2922	0.9463	20.6299	1.3428	17.2729
-0.0629	-0.3378	0.9396	24.6582	-0.3662	19.7754
-0.0468	-0.3945	0.9199	25.2075	-5.0659	21.9116
-0.0680	-0.4192	0.9099	20.8740	-11.6577	20.0806
-0.1112	-0.4148	0.8989	14.2822	-18.4326	16.5405
-0.1587	-0.3866	0.8834	5.6763	-19.6533	11.1084
-0.2177	-0.3273	0.8766	-1.5869	-14.9536	5.1880
-0.2806	-0.2618	0.8900	-6.3477	-5.1880	2.1362
-0.2986	-0.1908	0.9231	-7.8125	8.1177	4.2725
-0.2319	-0.1761	0.9440	-4.5166	20.1416	11.5967
-0.1268	-0.2101	0.9470	0.2441	26.1230	19.3481
-0.0597	-0.2479	0.9292	3.4180	23.9868	21.3623
-0.0372	-0.2950	0.8997	3.4180	15.3809	18.4937
-0.0266	-0.3262	0.8788	-1.0376	5.3711	14.2212
-0.0247	-0.3483	0.8746	-10.8032	-3.6011	11.5967
-0.0867	-0.3143	0.8976	-23.4985	-9.0332	6.7139
-0.2051	-0.2010	0.9528	-33.1421	-8.1787	1.2207
-0.2744	-0.0732	1.0103	-33.2031	2.8076	0.0000
-0.2295	-0.0233	1.0446	-21.7896	21.3013	4.7607
-0.1021	-0.0464	1.0284	-3.7231	38.6353	12.3901
0.0364	-0.1168	0.9889	12.9395	48.0957	16.2964
0.1068	-0.1787	0.9414	22.0337	44.9829	13.6108
0.1204	-0.2179	0.9004	21.1792	28.3203	11.5967
0.0936	-0.2424	0.8745	11.1084	5.9204	10.3149
0.0115	-0.2134	0.8777	-3.8452	-15.7471	6.5918
-0.1249	-0.1222	0.9310	-18.7378	-30.0293	1.4038
-0.2690	-0.0090	1.0065	-26.1230	-31.8604	-2.0142
-0.3169	0.0739	1.0671	-22.7661	-19.4702	-0.6104
-0.2461	0.0725	1.0803	-10.5591	1.1597	3.7842
-0.1239	0.0240	1.0472	3.2349	21.1792	5.7983
