aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.5299	0.3945	0.6427	28.8086	-36.1328	-66.5894
-0.5459	0.4218	0.6293	29.2969	-34.4238	-67.3828
-0.5488	0.4352	0.6343	30.7617	-35.0952	-68.9087
-0.5566	0.4296	0.6228	33.0200	-36.8652	-68.0542
-0.5625	0.4050	0.6188	35.4004	-36.7432	-65.9180
-0.5552	0.3926	0.6066	37.4146	-34.4849	-62.6221
-0.5160	0.3707	0.6024	39.0625	-31.5552	-58.7769
-0.4918	0.3600	0.5968	39.0015	-30.2734	-55.3589
-0.4884	0.3522	0.5978	39.3066	-31.3110	-53.2227
-0.5219	0.3580	0.6346	38.8794	-33.6914	-52.4292
-0.5955	0.3796	0.7045	39.6729	-32.1655	-52.5513
-0.6512	0.4037	0.7429	43.4570	-23.6816	-52.6123
-0.6200	0.3988	0.7383	47.5464	-11.3525	-51.7578
-0.5277	0.3521	0.7008	48.8281	-3.7842	-49.7437
-0.4609	0.3115	0.6825	45.6543	-3.2349	-48.4009
-0.4750	0.3203	0.6920	39.6118	-8.0566	-48.2788
-0.5254	0.3610	0.7208	35.0952	-15.3809	-47.9126
-0.5789	0.4043	0.7517	35.6445	-21.9727	-46.4478
-0.5927	0.4379	0.7721	41.4429	-21.0571	-44.6167
-0.6108	0.4689	0.8002	54.1382	-14.8315	-42.8467
-0.6589	0.5073	0.8777	73.6694	-3.8452	-40.2832
-0.6400	0.5017	0.9529	99.7314	11.2305	-34.4238
-0.5323	0.4042	0.9158	126.0376	27.0996	-27.0996
-0.4106	0.2574	0.8326	143.1274	34.3018	-20.2637
-0.3397	0.1630	0.7861	145.8130	28.3813	-14.2212
-0.3441	0.1613	0.7822	138.9771	12.2681	-10.6201
-0.4141	0.1931	0.8267	132.5073	-8.2397	-6.8970
-0.5194	0.2437	0.8983	129.1504	-24.9023	-1.7090
-0.6044	0.2343	0.9521	132.5684	-30.0903	3.1738
-0.6492	0.1401	0.9321	138.3057	-24.7192	8.5449
-0.7039	0.0751	0.9001	141.3574	-10.1929	12.3901
-0.7003	0.0292	0.8672	142.5171	4.4556	17.4561
-0.6213	0.0004	0.8047	139.5874	19.1040	23.8037
-0.5802	0.0334	0.8469	135.4370	32.7148	31.9214
-0.5735	0.0153	0.9174	133.2397	40.1611	40.8325
-0.5630	-0.0701	0.9200	132.2632	45.5322	44.9829
-0.5266	-0.1656	0.8889	130.3101	48.2788	46.9971
-0.4846	-0.2230	0.8585	123.8403	45.2881	47.6685
-0.4595	-0.2213	0.8593	113.4644	40.7104	46.0205
-0.4431	-0.2026	0.8982	103.1494	38.0859	44.3115
-0.4401	-0.2229	0.9081	94.6655	36.9263	41.3208
-0.4502	-0.2651	0.9254	86.9751	38.3301	37.3535
-0.4755	-0.2656	0.9216	79.7729	40.4053	32.4097
-0.4795	-0.2759	0.9608	73.9746	39.0015	30.5786
-0.4482	-0.2853	0.9647	68.4204	37.4756	25.8179
-0.4238	-0.2781	0.9858	63.9038	36.0718	21.2402
-0.4154	-0.3059	1.0110	59.3872	31.9214	18.3105
-0.4078	-0.3044	1.0056	54.1992	26.9775	16.1133
-0.3900	-0.2809	0.9822	50.1099	19.8364	16.4185
-0.4059	-0.2330	0.9979	46.6309	13.0005	17.2729
-0.4348	-0.2200	1.0037	45.1660	9.4604	17.3950
-0.4430	-0.2457	0.9791	45.4102	9.9487	17.9443
-0.4374	-0.2762	0.9640	44.4946	10.7422	18.3105
-0.4268	-0.2883	0.9567	40.0391	10.9863	18.4937
-0.4211	-0.2574	0.9576	35.0342	10.0708	19.1650
-0.4363	-0.2266	0.9739	31.6772	9.2773	21.4844
-0.4386	-0.2107	0.9913	30.3955	11.8408	24.1699
-0.4106	-0.1772	0.9701	31.3110	16.7236	28.1372
-0.3887	-0.1764	0.9619	32.8979	19.9585	32.8369
-0.3765	-0.1963	0.9702	34.4849	21.3013	36.0718
-0.3597	-0.2615	0.9419	34.8511	21.8506	36.3770
-0.3391	-0.3237	0.9484	32.0435	21.4844	33.0811
-0.3459	-0.3254	0.9575	26.1230	18.4326	28.4424
-0.3601	-0.2498	0.9937	20.5078	13.6719	25.2075
-0.3782	-0.1537	1.0795	22.0337	6.9580	23.6816
-0.3806	-0.1522	1.0732	30.7007	3.0518	25.2075
-0.3795	-0.2013	1.0819	39.7949	2.8687	28.5645
-0.3792	-0.2249	1.0436	46.4478	4.0283	33.9355
-0.3735	-0.2664	0.9871	51.4526	5.1270	38.0859
-0.3345	-0.3059	0.9708	51.7578	6.3477	40.5273
-0.2937	-0.3906	0.9454	48.4619	7.6904	41.0156
-0.2987	-0.4150	0.9707	42.1753	8.1787	38.4521
-0.2821	-0.3992	0.9437	35.2173	4.8828	35.9497
-0.2600	-0.3826	0.9529	28.6865	0.7324	34.3628
-0.2614	-0.3666	0.9683	24.6582	-3.7842	32.5928
-0.2826	-0.3557	1.0189	23.5596	-8.8501	31.4941
-0.3066	-0.3649	0.9928	24.5972	-11.7187	31.0669
-0.2938	-0.3684	0.9597	25.8179	-12.5732	32.5317
-0.2784	-0.3557	0.9764	24.5361	-11.9019	34.9731
-0.2836	-0.3711	0.9707	23.9258	-9.8267	37.9028
-0.2820	-0.3990	0.9459	23.2544	-7.2632	39.6729
-0.2720	-0.3833	0.9509	21.0571	-4.0283	39.7339
-0.2621	-0.3849	0.9608	19.5313	-0.6104	38.3301
-0.2405	-0.3611	1.0156	20.0195	2.1973	35.7056
-0.2108	-0.3507	0.9749	23.7427	2.3193	33.9966
-0.1959	-0.3739	0.9692	27.8320	-0.4883	32.7759
-0.1986	-0.3867	0.9717	29.9683	-3.6621	32.2876
-0.2065	-0.4225	0.9669	31.5552	-6.7139	31.3110
-0.2207	-0.4283	0.9399	32.0435	-8.9722	28.6255
-0.2296	-0.4185	0.9197	31.3721	-10.1318	25.8789
-0.2305	-0.3954	0.9141	30.6396	-11.5356	24.1089
-0.2339	-0.3917	0.9261	30.7007	-11.0474	24.1089
-0.2416	-0.3767	0.9066	31.1279	-8.9111	24.2920
-0.2428	-0.3711	0.9047	32.2876	-7.6904	25.2075
-0.2482	-0.3765	0.9022	34.7900	-6.2866	26.0010
-0.2328	-0.3951	0.8903	36.4990	-2.6245	25.8179
-0.2313	-0.4005	0.8851	37.4146	-0.8545	23.8037
-0.1848	-0.4062	0.8704	37.9639	5.6152	19.5313
-0.1926	-0.4257	0.8773	36.5601	8.7891	21.6064
-0.1584	-0.4771	0.8646	33.2642	-3.7842	23.9258
-0.1959	-0.4548	0.8632	31.3721	-7.9346	16.6016
-0.2397	-0.4331	0.8728	29.5410	-13.6108	16.6626
-0.2677	-0.4548	0.8694	29.6631	-12.3291	14.5264
-0.2671	-0.4777	0.8579	29.1138	-11.1084	12.6953
-0.2659	-0.4895	0.8640	27.0996	-10.2539	11.5967
-0.2770	-0.4878	0.8749	24.4141	-7.4463	10.9253
-0.2872	-0.5020	0.8719	21.8506	-3.7842	12.6343
-0.2743	-0.5177	0.8805	18.9209	0.8545	14.2212
-0.2467	-0.5194	0.8889	15.4419	4.2114	14.0991
-0.2223	-0.5178	0.9038	13.0615	3.9673	12.4512
-0.2089	-0.4961	0.9458	11.6577	2.8687	9.5825
-0.2145	-0.4563	0.9490	13.3667	-0.7935	6.4697
-0.2371	-0.4570	0.9583	17.1509	-6.2866	4.5166
-0.2758	-0.4839	0.9612	21.4844	-9.4604	3.2959
