aX	aY	aZ	gX	gY	gZ	
-0.0660	-0.2400	0.6334	23.0713	35.0342	3.7231
-0.0264	-0.2408	0.6017	20.0195	32.7148	4.0894
-0.0205	-0.2274	0.5776	17.7002	28.0762	3.9062
-0.0192	-0.2161	0.5466	16.9067	22.7051	3.4790
0.0088	-0.2158	0.4899	17.8223	18.7988	4.3945
0.0551	-0.2336	0.3948	19.0430	14.1602	4.6997
0.1007	-0.2523	0.2812	18.3716	7.2632	4.2114
0.1624	-0.2710	0.1508	14.8926	-2.3193	3.7842
0.2419	-0.3175	-0.0027	9.2163	-14.7095	4.0283
0.2998	-0.3452	-0.1599	0.0000	-30.5786	2.5635
0.3303	-0.3513	-0.3369	-10.9253	-48.8892	-1.7700
0.3229	-0.3369	-0.5643	-22.1558	-67.5049	-6.1646
0.2717	-0.3071	-0.8446	-33.2642	-84.8389	-10.5591
0.2277	-0.3080	-1.1577	-46.6309	-98.5718	-14.7705
0.2495	-0.3109	-1.4709	-68.3594	-107.1167	-18.9209
0.2994	-0.3008	-1.7032	-102.7832	-111.3281	-25.8789
0.2599	-0.2064	-1.7306	-150.2686	-111.0229	-39.3066
0.0393	0.0557	-1.4598	-202.7588	-102.7832	-52.7344
-0.0813	0.3309	-1.0151	-244.5679	-81.9702	-54.4434
-1.4161	2.6458	3.9995	-253.8452	-62.0117	-52.0020
1.8922	3.6592	3.5122	250.9766	-159.1797	20.9961
-1.3921	-3.9995	2.3052	359.4360	-271.9727	51.6968
-2.3735	0.3086	1.9877	-38.0859	-152.7100	-75.6836
-0.4821	0.4344	-0.1382	-122.4365	45.5933	-127.3193
-0.1874	-0.2848	-0.2266	-29.9683	50.4150	-63.1714
-1.0791	-0.2684	0.8104	-1.7700	-52.4902	-38.7573
-1.2794	-0.0125	1.4648	4.3945	-86.6699	-21.6675
-0.7800	-0.2976	1.6693	10.8032	-33.9355	-3.1128
-0.6177	-0.1565	1.6025	-0.6104	-0.1221	-2.2583
-0.5298	-0.1572	1.5521	-12.5122	4.5166	-2.8687
-0.3879	-0.1252	1.4922	-16.9067	7.8125	6.0425
-0.2205	-0.1069	1.4329	-15.7471	11.2305	9.7046
-0.1416	-0.1448	1.3295	-12.3901	11.0474	6.8970
-0.1260	-0.1809	1.2906	-10.1929	11.0474	5.9204
-0.1484	-0.1793	1.3278	-11.1084	13.2446	5.9204
-0.1548	-0.1646	1.3271	-12.6953	14.4043	4.5166
-0.3750	-0.0920	1.3751	-13.7329	9.9487	2.6245
-0.5072	-0.0909	1.3617	-11.7798	11.7187	2.1973
-0.4727	-0.0906	1.3481	-11.9019	18.3716	4.7607
-0.5222	0.0873	1.4865	-10.8643	21.1182	9.9487
-0.4152	-0.0186	1.5066	3.6011	25.6958	17.7002
-0.3364	-0.0638	1.4374	15.3198	24.1699	22.5220
-0.2913	-0.0819	1.3997	19.8975	19.8364	25.0854
-0.3101	-0.0588	1.3851	22.3389	18.0054	25.3906
-0.3093	-0.0630	1.3428	27.9541	21.8506	23.4375
-0.2853	-0.0864	1.2651	34.1797	29.6631	21.7285
-0.2567	-0.1034	1.1719	38.8794	37.4756	20.5078
-0.2540	-0.0950	1.0862	41.1377	42.7856	18.3716
-0.2561	-0.0876	1.0092	42.7856	46.0205	17.1509
-0.2322	-0.0887	0.9431	44.5557	48.4009	18.0664
-0.1953	-0.0917	0.8822	46.1426	49.8657	18.0664
-0.1769	-0.1151	0.8285	46.8140	48.5229	16.7236
-0.1986	-0.1235	0.7889	45.2881	45.8374	15.7471
-0.2015	-0.1248	0.7520	42.8467	44.3115	14.7095
-0.1707	-0.1680	0.7035	40.1611	44.5557	15.0757
-0.1688	-0.1855	0.6888	34.4238	44.4336	15.0757
-0.1823	-0.1749	0.6893	27.0996	44.8608	14.2212
-0.1882	-0.1671	0.6949	22.2168	47.3022	13.6719
-0.1787	-0.1741	0.7087	20.0195	51.8188	14.7095
-0.0958	-0.1852	0.6982	17.4561	53.0396	17.8223
-0.0310	-0.1830	0.6947	14.9536	48.3398	17.8223
-0.0215	-0.1835	0.7090	13.0005	38.8184	16.2964
-0.0277	-0.1785	0.7242	11.5967	29.2358	14.4653
-0.0323	-0.1896	0.7361	10.9863	22.5220	13.0005
-0.0577	-0.2017	0.7528	9.2163	19.2871	10.4370
-0.0837	-0.2122	0.7760	5.4932	20.6299	7.2021
-0.0909	-0.1967	0.7977	0.9155	26.6113	4.3335
-0.0945	-0.1854	0.8259	-0.9155	33.3862	2.3804
-0.0557	-0.1820	0.8422	-0.3052	39.0015	2.9297
-0.0116	-0.1825	0.8491	1.9531	39.9780	4.3335
0.0028	-0.1930	0.8453	4.3945	35.4614	4.2725
-0.0012	-0.2013	0.8286	5.9204	28.2593	3.6011
-0.0035	-0.2118	0.8005	5.8594	21.6064	3.0518
0.0024	-0.2065	0.7756	4.9438	15.1367	2.5635
0.0112	-0.1942	0.7592	4.0894	9.6436	2.1362
0.0104	-0.1801	0.7433	5.0049	5.4321	0.6714
-0.0042	-0.1698	0.7098	8.3008	2.3193	-1.1597
-0.0190	-0.1847	0.6404	13.0615	1.6479	-2.8687
-0.0083	-0.2134	0.5341	16.1133	2.8076	-4.3335
-0.0009	-0.2373	0.4144	14.7705	3.2959	-5.9814
0.0242	-0.2563	0.2859	8.9722	1.7700	-7.1411
0.0753	-0.2650	0.1571	0.3662	-2.9907	-8.5449
0.1594	-0.2689	0.0096	-9.5825	-13.4888	-9.7656
0.2462	-0.2645	-0.1534	-20.9351	-31.6162	-11.7798
0.2710	-0.2479	-0.3297	-32.3486	-56.8848	-15.5640
0.2285	-0.2350	-0.5173	-42.6025	-83.6792	-19.2871
0.1970	-0.2448	-0.7202	-51.4526	-104.6753	-21.2402
0.1663	-0.2838	-0.9459	-61.9507	-116.1499	-23.2544
0.1719	-0.3434	-1.1323	-80.6885	-116.5771	-28.4424
0.2006	-0.3558	-1.2128	-113.2202	-105.6519	-37.2314
0.1829	-0.2311	-1.1285	-156.3110	-87.8296	-49.5605
0.0667	-0.0160	-0.8928	-200.0122	-66.8335	-62.8052
-1.1791	0.4489	3.6396	-234.2529	-44.1895	-70.6787
-2.1974	3.9995	3.9995	68.2373	95.7642	-30.3345
2.4911	-3.9995	2.5563	365.7837	-139.0991	89.8438
-2.1904	-0.5173	1.7985	19.6533	-113.6475	-64.6973
-0.2883	0.2579	0.2771	-128.4180	-27.4658	-117.9810
0.0278	-0.3336	0.2135	-80.5054	59.2041	-53.2837
-0.2500	-0.0437	0.5905	-54.9927	11.1084	-36.8652
-0.7067	0.0757	1.0034	-36.6821	-60.6079	-35.1563
-0.7727	0.0021	1.4493	-21.9116	-72.8149	-12.1460
-0.8502	0.0594	1.8512	-19.8364	-44.7388	0.0610
-0.7329	-0.0171	2.0306	-24.5972	-7.0190	1.7700
-0.5118	-0.0975	1.9972	-31.0059	21.7285	7.9956
-0.3179	-0.0684	1.9105	-37.1704	33.6914	9.2773
-0.3964	0.1500	1.9471	-37.4146	23.7427	7.9346
-0.5068	0.1394	1.9916	-21.6675	10.6201	5.9204
-0.4738	0.0138	1.9840	9.5825	5.3101	10.9253
-0.4608	-0.0220	1.8809	32.4707	-2.0142	12.5122
-0.4783	-0.0544	1.7756	44.6777	0.1831	12.3901
-0.3752	-0.0339	1.6193	51.6357	11.4136	16.9678
-0.2439	-0.0477	1.4465	55.2368	23.1323	18.4326
-0.1467	-0.0387	1.2854	55.1758	29.8462	17.2729
-0.0769	-0.0385	1.1581	53.2227	32.2266	17.7002
-0.0519	-0.0226	1.0872	49.5605	32.7148	18.7988
-0.0537	0.0021	1.0333	47.0581	33.7524	18.7378
-0.1166	-0.0083	0.9744	48.6450	39.8560	17.7002
-0.1177	-0.0497	0.8943	50.6592	50.2319	18.0054
-0.0704	-0.0703	0.8090	51.1475	55.4810	17.3340
-0.0481	-0.1102	0.7281	52.4292	58.2886	13.1226
-0.0692	-0.1418	0.6689	51.0864	55.6641	10.1318
-0.0918	-0.1620	0.6428	47.6074	54.3213	6.9580
-0.1008	-0.1764	0.6379	40.6494	53.1006	4.4556
-0.1238	-0.1560	0.6520	32.3486	51.0864	0.6714
-0.1907	-0.1478	0.6975	26.0620	49.1943	-2.2583
-0.2490	-0.1256	0.7289	22.9492	49.7437	-1.8311
-0.2244	-0.1263	0.7301	23.4985	52.3682	2.0752
-0.1819	-0.1469	0.7167	25.8789	52.4292	6.0425
-0.1693	-0.1581	0.7003	27.7100	47.9126	8.3618
-0.1604	-0.1774	0.6918	28.4424	41.4429	11.3525
-0.1334	-0.1907	0.6787	28.0762	35.7666	13.7939
-0.0967	-0.2052	0.6794	25.8179	30.7007	15.1978
-0.0653	-0.1895	0.7159	22.2168	26.5503	14.7095
-0.0685	-0.1801	0.7584	19.2261	23.8647	12.7563
-0.0713	-0.1724	0.7733	18.1274	23.4375	9.8877
-0.0605	-0.1970	0.7731	18.6768	24.6582	7.9346
-0.0543	-0.2111	0.7604	18.4937	25.6348	6.5918
-0.0471	-0.2244	0.7445	18.5547	25.2686	5.6152
-0.0457	-0.2345	0.7375	19.3481	24.1699	5.4321
-0.0066	-0.2477	0.7317	19.7754	21.8506	6.5918
0.0404	-0.2502	0.7264	19.2871	17.5171	6.5308
0.0553	-0.2485	0.7201	17.8833	10.0098	4.2725
0.0354	-0.2406	0.7126	16.2354	1.2817	1.4038
-0.0004	-0.2368	0.6810	15.2588	-5.7373	-1.2207
-0.0573	-0.2515	0.6190	14.4653	-10.5591	-3.7231
-0.1180	-0.2574	0.5387	13.6108	-11.8408	-6.0425
-0.1287	-0.2686	0.4532	12.2070	-9.4604	-5.6763
-0.0709	-0.2748	0.3558	10.3149	-6.5308	-3.0518
0.0229	-0.2925	0.2454	7.7515	-8.1177	-0.7324
0.1014	-0.3081	0.1274	2.7466	-18.1885	0.0000
0.1494	-0.3239	-0.0175	-5.2490	-35.8276	-0.9155
0.1592	-0.3290	-0.1808	-17.5171	-58.6548	-2.5635
0.1083	-0.2997	-0.3427	-33.2031	-81.9092	-6.4087
-0.0063	-0.3071	-0.4907	-50.4761	-100.3418	-14.0991
-0.1107	-0.2855	-0.6160	-70.3125	-107.4829	-21.7896
-0.0886	-0.2638	-0.6870	-91.0645	-102.2339	-23.5596
0.0664	-0.2275	-0.7234	-111.6943	-91.9189	-20.3247
0.2477	-0.1774	-0.7183	-132.8125	-85.6934	-19.2261
0.3142	-0.0890	-0.6731	-155.0903	-88.0127	-24.7192
0.3854	0.0068	-0.6116	-178.2837	-95.9473	-31.0059
0.2499	0.1528	-0.4250	-204.5288	-109.0698	-39.4897
-0.1904	0.5199	0.4390	-231.0791	-119.2017	-50.5371
-3.3041	3.9995	3.9995	12.3901	-153.5645	-26.0010
2.4403	-3.9995	1.7892	420.5322	-207.5195	20.3857
-3.2184	-1.1722	1.5840	70.7397	-150.8179	-75.6226
-1.1025	0.8141	1.2239	-136.5356	-49.9878	-74.2798
-0.1459	-0.3097	0.5829	-104.8584	87.8906	8.1177
-0.2156	-0.0610	0.6636	-60.7910	47.9736	6.2256
-0.7396	0.0186	0.8348	-34.2407	-32.7148	-14.7095
-1.1997	0.0359	1.0641	-20.1416	-66.7114	-2.9297
-1.3068	-0.1238	1.5492	-14.7705	-39.5508	13.7329
-0.9871	0.0082	1.9015	-16.9678	9.8877	20.8130
-0.6519	-0.0824	1.9531	-14.5874	36.9873	29.0527
-0.4906	-0.0688	1.9010	-13.7939	37.2925	30.8228
-0.4032	0.0259	1.7548	-15.1367	28.8086	30.2124
-0.3672	0.2307	1.8346	-9.3384	12.3291	34.1797
-0.2802	0.0311	1.7291	20.0806	-2.1362	28.6255
-0.3267	-0.0956	1.5762	43.2129	-9.4604	21.4844
-0.4016	-0.0908	1.4907	47.3633	-3.7231	20.8740
-0.3801	-0.0509	1.4164	46.1426	15.8691	21.4233
-0.2689	-0.0521	1.3134	48.0347	38.0859	19.7144
-0.1256	-0.0541	1.1921	49.0112	51.6968	17.4561
-0.0527	-0.0524	1.1016	48.1567	52.4902	15.2588
-0.0902	-0.0360	1.0460	47.4243	46.1426	12.5122
-0.1665	-0.0410	0.9971	48.2788	41.2598	11.9629
-0.1786	-0.0674	0.9370	49.5605	42.0532	13.6719
-0.1801	-0.0710	0.8711	50.1099	45.8374	14.3433
-0.2097	-0.0785	0.8184	50.9033	53.1006	13.3057
-0.1698	-0.1200	0.7686	47.8516	57.5562	15.3198
-0.1559	-0.1182	0.7306	43.1519	58.2275	13.4888
-0.1565	-0.1311	0.7076	38.3301	57.5562	11.1084
-0.1658	-0.1500	0.6909	33.2031	56.5796	8.9722
-0.1610	-0.1577	0.6692	28.5645	56.1523	6.4697
-0.1545	-0.1656	0.6676	24.6582	54.7485	5.3101
-0.1317	-0.1631	0.6737	21.2402	52.6733	5.9814
-0.0957	-0.1603	0.6841	19.1040	48.6450	7.5684
-0.1034	-0.1626	0.7114	18.3105	41.9922	7.8735
-0.1276	-0.1716	0.7371	17.8833	35.5835	7.0801
-0.1614	-0.1769	0.7556	16.9067	32.3486	6.3477
-0.1902	-0.1858	0.7562	16.1133	33.5083	5.1270
-0.1979	-0.2051	0.7469	14.7095	38.2080	4.2114
-0.1613	-0.2164	0.7360	12.0239	42.9077	3.9673
-0.1152	-0.2081	0.7318	9.5825	44.9829	3.7842
-0.0667	-0.2039	0.7344	8.3008	42.6636	4.1504
