aX	aY	aZ	gX	gY	gZ	
-0.2130	0.9172	-0.0461	-62.1338	-9.8877	-3.1738
-0.1753	0.9290	-0.0470	-60.9131	-8.1787	-1.8921
-0.1748	0.9575	0.0040	-58.3496	-8.4839	-0.8545
-0.2223	1.0070	0.0499	-49.0723	-7.2021	-2.0752
-0.4353	1.0677	0.2527	-28.0151	-2.0752	-2.8687
-0.6558	1.1687	0.4257	9.7046	7.0801	2.6855
-0.7345	1.2365	0.5944	64.4531	19.5923	17.1509
-0.6906	1.3175	0.8435	128.8452	30.8228	36.1938
-0.5643	1.4402	0.8916	214.9048	40.1001	51.4526
-0.4412	1.5249	0.8833	318.6035	40.1611	58.2275
-0.2766	1.5610	0.7852	421.5698	35.5835	52.2461
-0.1758	1.5486	0.5618	510.3149	33.9966	32.5317
-0.0898	1.5944	0.4326	579.5898	36.8042	6.5308
-0.0533	1.6714	0.2970	635.8643	35.2783	-20.1416
-0.1656	1.7380	0.2865	680.7861	28.8086	-46.1426
-0.2734	1.7900	0.2694	720.0928	20.8130	-59.9976
-0.2460	1.7905	0.2208	744.2627	8.6060	-52.5513
-0.0192	1.6864	0.2233	739.5020	-8.7891	-23.6206
-0.0742	1.2090	-0.1058	689.0259	-40.7715	17.8223
-0.6028	0.3403	-0.4591	567.5049	-50.1099	58.7158
-0.9607	-0.4874	-0.3783	405.0903	-13.2446	83.9233
-0.8002	-0.8317	-0.0303	231.2012	45.9595	95.8862
-0.2303	-0.5325	0.1182	83.3740	88.3789	79.5898
-0.0065	-0.0225	0.1832	-26.1230	74.7681	44.6167
-0.1117	0.3074	0.2446	-105.2246	23.8037	13.7329
-0.2285	0.4070	0.2505	-155.6396	-28.3813	-11.0474
-0.3185	0.3958	0.2610	-192.0776	-64.4531	-35.8276
-0.3896	0.4038	0.2487	-221.1304	-75.0732	-58.5327
-0.4418	0.4216	0.1827	-247.9858	-66.4063	-75.1343
-0.4302	0.4634	0.1305	-277.8320	-44.6777	-84.1064
-0.3455	0.5593	0.1115	-307.9224	-19.1040	-85.3882
-0.2695	0.6764	0.1161	-333.0688	3.8452	-81.3599
-0.2600	0.7909	0.1335	-351.5015	21.1182	-74.0356
-0.2701	0.8719	0.1550	-359.2529	32.5928	-63.2935
-0.2721	0.9153	0.1504	-359.8633	41.3818	-49.4995
-0.3199	0.9426	0.1521	-355.2856	50.7202	-35.7666
