aX	aY	aZ	gX	gY	gZ	
-0.8276	-0.5635	-0.3936	-119.4458	-80.6885	-58.1055
-0.8884	-0.6276	-0.3999	-136.1084	-74.5239	-59.3262
-0.8726	-0.6676	-0.4338	-161.0718	-60.1807	-57.0068
-0.8131	-0.6307	-0.4619	-193.1763	-47.3633	-53.9551
-0.7137	-0.5193	-0.5515	-224.6094	-46.2646	-53.5889
-0.7098	-0.3110	-0.5094	-251.8311	-57.3120	-55.7251
-0.7892	-0.0587	-0.3552	-264.4653	-71.2891	-54.9927
-0.9291	0.0554	-0.2096	-254.2114	-82.7637	-50.1709
-1.1056	0.0208	-0.1434	-226.0132	-83.0688	-44.2505
-1.1915	-0.1012	-0.1190	-192.1997	-65.1855	-38.4521
-1.1387	-0.2310	-0.1239	-163.6353	-35.8276	-33.0200
-1.0210	-0.3447	-0.1548	-145.5688	-10.0708	-28.4424
-0.9143	-0.3988	-0.1433	-140.6860	3.6621	-26.5503
-0.8092	-0.3818	-0.1373	-143.3716	3.8452	-26.3062
-0.7090	-0.3357	-0.1575	-147.5220	-10.4370	-28.5034
-0.7057	-0.2836	-0.1228	-149.9634	-37.2314	-33.2031
-0.7798	-0.2223	-0.1033	-145.7520	-67.6270	-38.0859
-0.9319	-0.1892	-0.0621	-132.6904	-96.1914	-40.8325
-1.1798	-0.1816	-0.0021	-113.4033	-110.7788	-37.7808
-1.3674	-0.2190	0.0165	-87.8906	-98.6938	-27.4658
-1.4066	-0.2903	0.0182	-63.9648	-63.1714	-14.0991
-1.2961	-0.3445	-0.0007	-46.5088	-18.2495	-2.5635
-1.1022	-0.4045	-0.0306	-37.1704	19.4092	4.5776
-0.8993	-0.4427	-0.0527	-36.9263	40.2832	5.5542
-0.7322	-0.4491	-0.0819	-42.4805	39.6729	1.1597
-0.6283	-0.4247	-0.1482	-50.2319	18.8599	-6.7139
-0.6599	-0.3857	-0.1667	-56.5796	-12.7563	-16.1133
-0.7556	-0.3588	-0.1833	-57.9224	-41.9922	-22.5220
-0.8927	-0.3501	-0.1819	-55.1147	-62.9272	-23.6206
-1.0615	-0.3403	-0.1558	-49.8047	-70.1904	-18.6768
-1.1709	-0.3378	-0.1222	-41.5039	-57.9224	-9.6436
-1.1593	-0.3593	-0.0951	-33.2031	-31.3110	-0.2441
-1.0605	-0.3865	-0.0830	-27.5269	-2.5024	5.7983
-0.9213	-0.4244	-0.0698	-26.4893	18.0664	6.7139
-0.8018	-0.4493	-0.0613	-32.4097	24.5361	2.8076
-0.7375	-0.4346	-0.0565	-42.4194	17.6392	-3.9673
-0.7131	-0.3978	-0.0516	-52.8564	2.1362	-12.4512
-0.7236	-0.3271	-0.0276	-60.0586	-16.2354	-20.6299
-0.8302	-0.2518	0.0702	-59.5093	-34.5459	-26.4893
-0.9874	-0.1829	0.2167	-48.0347	-44.6777	-25.5127
-1.1340	-0.1223	0.3735	-23.4375	-43.8232	-14.4043
-1.2113	-0.0288	0.5142	13.9160	-34.3628	5.5542
-1.1914	0.0629	0.6678	65.4297	-23.1934	32.4707
-1.1421	0.1747	0.8303	131.2256	-12.0239	62.6221
-1.1077	0.3334	0.9435	213.7451	-2.8076	93.9941
-1.2003	0.4292	0.9113	309.9365	9.7656	122.0093
-1.3317	0.4119	0.7064	405.2734	44.1895	149.9634
-1.2595	0.3984	0.3361	482.7881	101.8066	180.6030
-1.0222	0.3021	0.0100	529.5410	164.2456	200.7446
-0.8094	0.0566	-0.3805	543.3350	217.0410	194.7021
-0.4836	-0.2067	-0.6814	527.8320	236.0229	164.2456
-0.1740	-0.3613	-0.9309	486.1450	194.3970	117.4316
-0.3331	-0.4576	-1.1609	424.0723	104.0649	68.2373
-0.8386	-0.5912	-1.4072	348.5107	23.0713	30.4565
-1.2277	-0.6357	-1.5385	261.6577	-6.5918	8.3008
-1.3118	-0.4397	-1.5852	175.4150	9.5825	2.8076
-1.2349	-0.1412	-1.5518	103.6987	44.1284	10.3149
-1.2040	0.0431	-1.4731	52.2461	71.1670	23.2544
-1.1711	0.0413	-1.3516	18.1274	86.2427	33.4473
-1.0220	-0.0795	-1.2006	-4.4556	92.4683	37.6587
-0.8879	-0.2063	-1.0522	-23.5596	84.1064	35.0342
-0.8268	-0.2777	-0.9120	-42.1753	64.2090	27.4048
-0.7615	-0.3055	-0.7982	-57.9834	39.7949	17.0898
-0.7350	-0.3181	-0.6752	-70.0684	15.9302	5.4321
-0.7426	-0.3833	-0.5978	-77.0264	-3.9673	-4.9438
-0.7462	-0.4695	-0.5394	-84.0454	-17.5781	-14.4653
-0.7512	-0.5203	-0.5013	-94.0552	-27.8931	-22.9492
-0.7946	-0.5122	-0.4767	-106.8115	-36.8042	-27.1606
-0.8470	-0.5471	-0.4868	-120.7275	-38.2080	-26.1230
-0.8420	-0.6011	-0.4926	-138.8550	-30.8838	-23.1323
-0.7821	-0.5994	-0.4805	-161.9263	-22.4609	-21.0571
-0.7048	-0.5939	-0.4753	-189.0259	-21.7896	-21.3623
-0.6310	-0.5897	-0.4927	-219.4824	-30.0293	-25.0244
-0.6387	-0.4677	-0.5145	-250.9155	-46.2646	-33.2031
-0.7281	-0.2521	-0.5333	-272.3999	-65.6738	-47.4854
-0.7732	-0.0594	-0.4183	-280.7617	-74.2798	-62.9883
-0.7461	0.0396	-0.3157	-268.6768	-73.6084	-72.9370
-0.7686	-0.0303	-0.2638	-242.6758	-79.0405	-79.2236
-0.9340	-0.1163	-0.2190	-217.2241	-83.9844	-80.0171
-1.0923	-0.2064	-0.2035	-196.8994	-78.1860	-74.4629
-1.1996	-0.3124	-0.1677	-186.8286	-58.8379	-64.5142
-1.2052	-0.3641	-0.1222	-185.1196	-31.6162	-51.2695
-1.1290	-0.3718	-0.0919	-188.1104	-8.1787	-39.6729
-1.0236	-0.3358	-0.1093	-191.4673	4.2725	-33.5693
-0.9216	-0.2883	-0.0697	-191.1011	1.5869	-32.2876
-0.8969	-0.2227	-0.0214	-182.7393	-11.4136	-33.9355
-0.8956	-0.2172	0.0284	-164.2456	-29.7241	-34.2407
-0.9178	-0.2338	0.0635	-139.7705	-47.9126	-31.0059
-0.9489	-0.2465	0.0625	-112.9761	-61.6455	-23.8037
-1.0214	-0.2676	0.0660	-88.4399	-68.0542	-15.2588
-1.0896	-0.3151	0.0701	-68.2373	-60.9741	-7.0801
-1.0928	-0.3719	0.0402	-54.6265	-43.7012	-0.2441
-1.0394	-0.4346	-0.0181	-50.8423	-22.5220	2.2583
-0.9808	-0.4547	-0.0603	-58.1665	-3.4790	-0.5493
-0.9233	-0.4615	-0.0918	-71.3501	10.4370	-7.9956
-0.8331	-0.4629	-0.1119	-87.5244	15.9912	-17.9443
-0.7625	-0.4022	-0.1615	-103.0273	13.1226	-29.4189
-0.7646	-0.3733	-0.1691	-114.6851	2.0142	-40.7715
-0.8185	-0.3358	-0.1007	-121.6431	-9.8877	-46.6919
-0.8674	-0.3153	-0.0333	-121.4600	-19.2261	-45.1050
-0.8970	-0.3225	0.0116	-116.9434	-25.2075	-40.6494
-0.8707	-0.3451	0.0226	-113.4033	-28.8086	-35.0342
-0.8281	-0.3468	0.0365	-115.3564	-32.0435	-31.0669
-0.7968	-0.3425	0.0227	-122.5586	-35.2783	-31.5552
-0.7279	-0.3083	0.0204	-135.2539	-41.9312	-36.8652
-0.6580	-0.2366	-0.0148	-149.2920	-55.8472	-46.0815
-0.6259	-0.1770	-0.0374	-160.4614	-76.5991	-58.5327
-0.6763	-0.1274	-0.0393	-169.7388	-99.9146	-71.0449
-0.7754	-0.0609	-0.0488	-173.5229	-125.1831	-84.5947
-1.0704	-0.0227	0.0188	-168.8843	-140.5640	-93.4448
-1.2990	-0.0601	0.1456	-156.4941	-133.4229	-81.1768
-1.2793	-0.0535	0.2852	-132.5073	-108.9478	-50.1099
-1.1042	-0.0265	0.4020	-97.5342	-87.7686	-11.8408
-0.9965	0.0480	0.5326	-53.8330	-80.8105	25.5737
-0.9926	0.1272	0.6241	0.5493	-87.5854	59.5093
-1.0896	0.1970	0.7145	65.6128	-98.2666	85.1440
-1.2775	0.2834	0.7561	144.2871	-98.2666	106.5674
-1.3591	0.4277	0.8293	236.3281	-77.5146	131.8359
-1.3773	0.6986	0.8500	347.4121	-39.2456	163.9404
-1.5554	0.9104	0.5106	476.9897	20.3247	195.0073
-1.4784	1.0377	0.1229	593.0786	104.1260	211.8530
-1.1282	1.0135	-0.3955	683.9600	182.1899	215.1489
-1.0187	0.6089	-0.8823	719.0552	230.6519	210.3271
-0.9172	0.2546	-1.0295	690.7349	258.8501	209.6558
