aX	 aY 	 aZ	 gX	 gY	 gZ	
0.4218	0.3589	-1.3453	674.1333	43.0908	213.9893
0.5129	0.5570	-1.7740	706.7871	33.2031	213.3789
0.6768	0.4727	-2.8660	705.2002	29.6631	206.9092
1.1440	-0.3761	-3.9458	608.5205	68.2983	179.2603
1.2175	-1.5192	-3.9475	418.7622	107.6050	107.2998
0.7639	-1.3680	-3.5431	151.0620	95.7642	13.1226
0.4061	0.0626	-3.5529	-70.0684	43.6401	-86.9141
0.1522	0.8057	-3.6282	-222.7783	-22.8271	-116.0278
0.1385	0.2607	-3.8263	-334.1064	-59.9976	-120.6055
0.2120	-0.0786	-3.6345	-444.5190	-36.2549	-123.4131
0.1746	-0.0643	-3.2446	-543.7012	20.8740	-149.3530
0.1490	-0.1129	-2.7706	-618.7744	76.9043	-183.8989
0.2727	-0.1544	-2.2832	-685.2417	113.5864	-219.2383
0.5416	-0.0540	-1.8035	-740.3564	128.4180	-261.8408
0.7684	0.0935	-1.3802	-780.3955	99.5483	-311.0962
0.7603	0.4370	-1.0244	-818.2983	42.8467	-354.7363
0.7920	0.9083	-0.6943	-852.4170	-14.7095	-385.0708
0.8777	1.4338	-0.1439	-872.8638	-78.7964	-407.8979
0.4165	1.6387	0.8967	-859.7412	-161.4380	-414.0625
-0.4661	1.6969	1.9487	-779.9072	-255.9814	-386.6577
-1.8538	2.1941	3.0667	-633.4839	-338.6841	-330.3223
-3.2482	2.2870	3.3108	-409.3628	-352.7222	-191.5283
-3.4556	1.9688	2.9016	-177.1851	-243.9575	-10.4980
-2.6570	1.6033	2.3035	13.2446	-62.0728	123.8403
-1.7295	1.3031	2.0255	123.3521	80.0171	217.5903
-1.0278	1.1134	1.6694	175.8423	165.2832	267.4561
-0.4565	0.8280	1.3732	230.2246	206.9702	287.1094
-0.0844	0.4065	1.1433	262.8784	194.6411	277.4048
0.0050	0.0282	0.8700	271.8506	144.7754	244.2627
-0.0316	-0.2507	0.6708	259.3994	84.3506	211.6089
-0.0610	-0.3939	0.5466	238.4033	28.0762	178.3447
-0.2582	-0.6180	0.4318	235.1685	-13.2446	156.0669
-0.5292	-0.7144	0.3318	231.9946	-25.2686	149.1699
-0.6273	-0.7369	0.3076	231.6895	-7.3853	149.1699
-0.5873	-0.7260	0.3063	240.9668	30.7617	153.8696
-0.4684	-0.7257	0.2864	254.3335	71.5942	159.4238
-0.3611	-0.7179	0.2571	265.5029	98.2666	161.1938
-0.2781	-0.6637	0.2264	275.8179	110.4736	159.3628
-0.1736	-0.5884	0.1954	285.7056	112.3657	161.8042
-0.1536	-0.5305	0.1223	310.2417	122.1313	146.9727
-0.1084	-0.4795	0.0258	340.0269	122.0093	143.6768
0.0081	-0.3955	-0.1117	378.1738	104.2480	151.1841
0.1166	-0.3289	-0.2919	425.8423	77.4536	162.6587
0.1659	-0.2170	-0.4956	479.8584	49.1943	174.0723
0.2079	-0.0955	-0.8213	537.7808	18.9209	187.3169
0.3168	0.1166	-1.1187	591.6138	-7.0801	200.8667
0.4691	0.4390	-1.3655	642.6392	-28.1982	214.4165
0.6727	0.6959	-1.9525	694.2749	-45.1050	220.6421
0.7454	0.5653	-3.1931	684.4482	-39.8560	215.6982
0.9426	-0.3474	-3.9995	573.1812	40.1001	184.4482
1.2323	-1.4232	-3.9995	379.2114	134.3384	88.7451
1.4714	-1.2858	-3.6235	72.2046	130.1880	-3.7842
0.9058	0.0081	-3.2170	-180.4810	38.8184	-93.0176
0.2286	0.6808	-3.8036	-332.3364	-76.3550	-123.1079
0.1677	0.2147	-3.7794	-442.0166	-67.0776	-101.3794
0.5103	-0.1467	-3.4464	-535.5835	-7.3242	-126.3428
0.7513	-0.0557	-3.0259	-613.5864	45.5933	-172.3022
0.8181	0.0302	-2.4886	-666.0156	79.1016	-227.4780
0.8022	-0.0597	-1.9612	-699.8901	81.4209	-280.4565
0.8114	-0.1240	-1.5311	-722.4731	49.4385	-328.6743
0.7789	-0.0039	-1.1699	-734.6802	-2.5024	-376.7700
0.6473	0.2642	-0.9325	-741.6382	-56.5186	-422.4854
0.3077	0.6991	-0.6860	-753.5400	-96.3745	-462.2192
0.0851	0.9854	-0.0439	-757.5073	-111.1450	-485.1685
-0.0671	0.9827	0.7566	-720.7031	-129.8218	-486.6943
-0.6580	1.2042	1.4926	-655.4565	-162.1094	-454.3457
-1.4946	1.4781	2.0267	-563.5376	-192.0776	-380.3101
-2.1511	1.7150	2.3771	-450.0732	-205.9326	-276.1230
-2.3992	1.9918	2.3959	-311.7065	-181.0913	-170.2271
-2.3074	2.0106	2.2556	-169.0063	-115.9058	-56.3354
-2.0991	1.8090	2.1299	-57.8003	-40.3442	49.9878
-1.7510	1.5085	2.0067	19.8364	24.7192	142.3950
-1.2690	1.2144	1.7964	89.1113	75.1343	207.5806
-0.8440	0.9883	1.5647	144.6533	107.2998	242.9199
-0.5616	0.7142	1.3080	193.5425	118.7134	258.7891
-0.3971	0.3835	1.0747	226.6235	107.9712	258.9111
-0.3770	0.1086	0.8707	240.2344	78.6743	244.8730
-0.3958	-0.0942	0.6840	246.4600	48.7061	227.0508
-0.4911	-0.2476	0.5857	252.5024	31.9824	212.3413
-0.4958	-0.2382	0.6434	258.7891	35.5225	202.8198
-0.5881	-0.4359	0.5687	281.5552	43.3960	197.5708
-0.6118	-0.4005	0.4641	303.1616	58.1665	205.9937
-0.4630	-0.3484	0.3318	327.3926	89.4775	217.1631
-0.2703	-0.3712	0.2214	356.4453	123.1689	223.9380
-0.1201	-0.3788	0.0919	386.8408	146.9727	226.2573
0.0084	-0.3275	0.0378	419.1284	154.5410	227.9663
0.0192	-0.2343	-0.0815	463.3179	154.4189	222.0459
0.0862	-0.2626	-0.3135	514.5874	156.0669	206.4819
0.2448	-0.2529	-0.5704	557.0679	128.4790	197.6318
0.3783	-0.1169	-0.8479	592.2241	87.2803	193.1152
0.4370	0.0383	-1.1514	625.8545	46.5698	195.9229
0.5309	0.3499	-1.3669	654.2969	16.4185	203.9795
0.6184	0.6923	-1.6309	692.5049	1.0376	227.9053
0.6345	0.8745	-2.1085	725.5859	-11.7798	233.1543
0.5883	0.9106	-3.0497	703.2471	-15.8691	220.4590
1.0044	0.6046	-3.9995	629.9438	25.9399	207.6416
1.4762	-0.8850	-3.9995	473.4497	75.1953	135.0098
1.5028	-1.5470	-3.9995	140.6250	58.1665	61.9507
0.8540	-0.1338	-3.4186	-181.2744	-2.9907	-44.6777
0.0161	1.2993	-3.7002	-343.8110	-123.0469	-129.8828
-0.3307	0.5009	-3.7694	-447.7539	-166.9312	-118.6523
0.1136	-0.0535	-3.7361	-552.0020	-71.1060	-161.0718
0.4630	0.2198	-3.3843	-645.9961	25.2075	-217.4683
0.5575	0.4042	-2.9053	-706.7261	90.6982	-288.8794
0.6829	0.2954	-2.3132	-744.2627	130.2490	-336.1206
0.7915	0.1388	-1.7710	-770.9961	122.3755	-369.2627
0.7609	0.1575	-1.3490	-795.7153	76.8433	-394.1650
0.6927	0.3857	-0.9855	-821.7163	15.0757	-415.8936
0.5879	0.8932	-0.5236	-853.6377	-44.4946	-440.0635
0.4531	1.3947	0.1644	-859.3140	-109.5581	-467.0410
0.3469	1.6112	0.9586	-805.0537	-183.2886	-475.8911
-0.3849	2.0668	1.9767	-728.2715	-248.9624	-462.6465
-2.1931	2.4645	2.6575	-614.0137	-318.0542	-403.8696
-3.1895	2.7777	3.1766	-439.3921	-317.6270	-270.4468
-3.1578	2.6105	3.1948	-220.2759	-232.8491	-85.6934
-2.8992	2.1498	2.6747	-30.2734	-115.7227	69.4580
-2.1403	1.6400	2.1085	104.4922	13.7939	196.6553
-1.3148	1.2242	1.6567	185.4248	111.7554	283.8745
-0.7025	0.9574	1.3035	236.9385	169.5557	331.5430
-0.2994	0.5171	0.9995	286.3770	196.5332	350.0366
