aX	 aY 	 aZ	 gX	 gY	 gZ	
-1.3007	1.1368	-2.0315	-200.4395	70.4956	3.3569
-0.9316	1.0436	-1.9683	-260.1929	59.9365	-6.9580
-0.9303	0.8588	-1.5977	-291.5039	31.3721	31.7383
-1.0300	0.2733	-1.2948	-299.3164	5.7983	41.9922
-0.8662	0.0188	-1.0663	-309.0820	-10.3760	13.4277
-0.6764	0.0945	-0.8779	-328.6133	-11.9019	-7.9346
-0.6753	0.1162	-0.7289	-342.8345	-7.3242	-26.3672
-0.7356	0.0897	-0.5746	-357.5439	-10.0708	-39.9780
-0.7842	0.1040	-0.4630	-377.1973	-17.2119	-52.1851
-0.8456	0.1792	-0.3875	-397.5220	-19.7144	-63.4155
-0.9081	0.3203	-0.2637	-414.8560	-13.1836	-72.1436
-0.9415	0.3818	-0.2789	-418.5181	-6.0425	-75.6226
-1.0184	0.2944	-0.2598	-415.4053	1.5259	-72.6929
-1.0654	0.2673	-0.1648	-417.4805	12.6343	-60.7910
-1.1206	0.2745	-0.0601	-418.0908	24.4751	-39.7949
-1.0973	0.2699	0.0364	-414.4897	37.9639	-16.5405
-0.9686	0.2836	0.1099	-408.8135	47.2412	5.0659
-0.7974	0.2867	0.1351	-399.3530	49.8047	24.1089
-0.6091	0.2720	0.1713	-390.2588	36.8652	37.2925
-0.4438	0.2504	0.2611	-384.7046	7.6294	45.2271
-0.4368	0.3512	0.4178	-382.5073	-31.8604	49.5605
-0.4868	0.4806	0.4933	-372.0703	-77.2705	51.8799
-0.6793	0.4858	0.6577	-349.5483	-114.9292	49.9268
-0.8683	0.5837	0.9072	-319.8853	-135.9253	49.0723
-1.0107	0.7930	1.1998	-269.3481	-147.8882	55.6030
-1.2598	0.9412	1.4513	-189.0869	-144.7754	66.4673
-1.5131	0.9543	1.6045	-72.3267	-124.1455	87.8906
-1.4978	1.0315	1.6799	63.6597	-92.0410	120.0562
-1.3116	1.1948	1.5632	217.4683	-41.6260	149.4141
-0.9498	1.2579	1.2571	390.9912	10.1929	169.0674
-0.5931	1.3109	0.7482	569.4580	45.2271	165.6494
-0.4723	1.2581	0.1206	732.5439	54.5654	135.6812
-0.7520	1.3353	-0.4510	866.3940	58.8379	92.9565
-1.1467	1.9360	-0.8014	991.2720	91.7358	62.1338
-0.8772	2.5399	-1.4135	1137.2070	113.2202	59.5093
-0.1472	2.8485	-2.1660	1238.2813	88.9893	83.2520
1.3232	2.3093	-2.3800	1197.6318	-18.3105	134.4604
1.9668	1.5530	-3.2679	1043.2739	-182.9224	151.2451
-0.5845	-0.3647	-3.9995	820.8008	-299.6216	100.4639
-3.2966	-2.2310	-3.5793	498.9624	-287.5366	73.5474
-3.0854	-1.6779	-2.4839	170.1660	-188.9648	35.0952
-1.9803	0.6768	-1.9565	-44.9219	-46.0815	-15.6860
-1.3147	1.2412	-1.9365	-160.0952	44.7998	-36.3770
-0.7130	1.1188	-1.9792	-217.2852	41.7480	-49.5605
-0.5988	0.8999	-1.9382	-242.7368	38.8184	-20.7520
-0.6115	0.6295	-1.7439	-258.0566	50.7202	-4.5166
-0.5110	0.4175	-1.4738	-266.9067	66.5894	-3.8452
-0.4633	0.3352	-1.1443	-275.6958	71.3501	-8.6670
-0.5411	0.2174	-0.8958	-279.4189	77.6978	-22.3389
-0.6232	0.0975	-0.7302	-283.8135	91.6748	-43.6401
-0.6599	0.0227	-0.5941	-294.5557	103.5156	-69.7632
-0.7083	-0.0476	-0.5250	-312.3779	109.9854	-94.1162
-0.7085	-0.0485	-0.4849	-339.0503	110.5347	-116.5771
-0.6312	0.0447	-0.4390	-367.1875	106.5674	-137.0850
-0.5491	0.1200	-0.4143	-388.3667	98.9380	-150.3296
-0.5039	0.1360	-0.4163	-403.8696	86.3647	-158.5693
-0.5308	0.1241	-0.4028	-417.6636	66.1621	-163.0249
-0.4894	0.1560	-0.3890	-432.3120	36.1328	-161.4380
-0.6106	0.1825	-0.3561	-442.8101	18.2495	-163.4521
-0.7906	0.2434	-0.3180	-456.6040	1.2207	-157.5928
-0.9556	0.3140	-0.2421	-465.4541	-2.0752	-143.7378
-0.9305	0.3711	-0.1965	-470.7642	4.5166	-131.8970
-0.8318	0.4392	-0.2297	-472.6562	16.5405	-118.2861
-0.8533	0.4893	-0.1227	-471.8628	21.7896	-98.0835
-0.9181	0.5568	0.0946	-472.4731	19.8975	-75.0732
-0.9785	0.6566	0.3539	-468.9941	26.7944	-54.7485
-0.9331	0.7489	0.7009	-451.6602	41.8701	-29.2358
-0.9705	0.9607	1.0814	-406.6772	30.9448	3.7231
-1.1412	0.9623	1.3148	-312.4390	-7.0801	48.0957
-1.3148	0.9899	1.4609	-200.8667	-39.0625	90.1489
-1.3832	0.9407	1.4373	-55.1147	-70.0684	128.1738
-1.2679	0.9368	1.2998	97.1069	-75.4395	161.6211
-1.0098	0.8907	1.1084	251.9531	-69.3359	181.8237
-0.9225	0.8741	0.7994	404.9072	-60.4248	176.0864
-0.9790	0.8794	0.4233	552.9175	-39.0015	156.7993
-0.9377	1.1603	0.0247	699.8901	-0.7324	135.1929
-0.8591	1.5740	-0.6073	854.4922	43.3350	109.4971
-0.9287	1.9327	-1.2642	1000.1221	81.3599	91.4307
-0.7719	2.1450	-1.8597	1112.7930	110.2295	108.0322
0.0428	2.1567	-2.3535	1160.2783	114.9902	143.7378
0.8547	1.6949	-2.3463	1103.3325	59.1431	195.5566
0.7864	0.7231	-2.8859	965.0269	-46.2036	234.5581
-1.0765	-0.9161	-3.4176	752.7466	-144.7754	222.5342
-2.6615	-2.2072	-2.7209	437.3169	-151.1230	170.4712
-2.4724	-1.1721	-1.8048	126.8311	-74.4629	97.9614
-1.7318	0.6268	-1.5762	-75.5005	-7.2632	32.4707
-1.2334	0.4912	-1.5773	-187.5610	52.9785	11.5356
-0.6637	0.3228	-1.6067	-259.3994	44.0063	-31.3721
-0.2910	0.4956	-1.5476	-299.6216	5.9204	-58.3496
-0.1589	0.5493	-1.3832	-310.1807	-33.8135	-76.1719
-0.3094	0.4532	-1.1517	-305.5420	-73.8525	-87.7686
-0.5046	0.2987	-0.8936	-291.6260	-104.3091	-95.4590
-0.6897	0.1531	-0.6494	-273.0713	-107.4829	-101.1963
-0.8214	0.0906	-0.4519	-255.4321	-87.5854	-103.0884
-0.8715	0.0760	-0.3085	-239.0747	-57.9834	-99.9756
-0.8555	0.0487	-0.2266	-223.6938	-29.1748	-97.4731
-0.8627	-0.0386	-0.2166	-213.6841	-10.0098	-96.4966
-0.8805	-0.1388	-0.2517	-213.6841	0.0610	-97.4731
-0.8599	-0.1396	-0.2885	-224.7314	4.0283	-97.9004
-0.8402	-0.1284	-0.3458	-241.3940	2.0752	-95.6421
-0.8308	-0.0846	-0.3956	-259.7046	-0.6714	-92.8955
-0.8010	-0.0544	-0.4418	-276.7944	-4.3335	-88.7451
-0.7341	-0.0479	-0.4615	-292.4805	-13.1836	-84.6558
-0.7263	-0.0275	-0.4642	-308.3496	-29.4189	-82.7637
-0.7720	0.0054	-0.4547	-323.9136	-44.4946	-82.7637
-0.8141	0.0573	-0.4330	-337.8906	-57.1289	-83.2520
-0.8876	0.1151	-0.4020	-348.3887	-63.1714	-83.0078
-0.9360	0.1855	-0.3320	-354.8584	-59.9976	-82.2754
-0.8837	0.2715	-0.1969	-357.1167	-48.7671	-81.6650
-0.9082	0.3690	-0.0408	-350.8301	-37.9028	-81.2378
-0.9875	0.3831	0.1527	-333.9233	-31.0669	-77.0264
-1.0952	0.4036	0.3599	-305.1147	-10.1929	-69.0918
-1.3645	0.4523	0.4840	-258.6670	18.7988	-53.1006
-1.4340	0.4683	0.5754	-186.0962	56.5186	-17.9443
-1.0007	0.5288	0.5782	-89.7217	90.7593	26.4282
-1.0286	0.4827	0.7803	34.1797	107.8491	55.3589
-1.0441	0.5284	0.8951	171.9971	99.6704	65.3076
-0.9470	0.7430	0.7206	331.2988	82.9468	73.9136
-0.8446	0.9617	0.3132	504.7607	73.3643	67.0776
-0.8452	1.2323	-0.1355	680.4199	76.4160	44.4946
-0.9175	1.5565	-0.7122	853.5156	86.6699	19.2261
-1.0325	1.7944	-1.3601	1002.8687	105.1025	-0.6104
-0.7441	1.8636	-1.7161	1097.2900	130.7983	12.8174
-0.2913	1.5559	-2.0184	1104.7974	128.0518	71.8384
0.0511	1.2120	-2.3572	994.0186	98.9990	135.4980
-0.5404	0.0681	-3.0631	824.2798	83.1299	167.9077
-1.7751	-1.4799	-2.8867	560.3638	92.1631	162.1704
-2.3622	-1.7064	-1.6573	240.4175	87.3413	155.5176
-2.1141	-0.2372	-1.1299	-10.6201	73.6694	138.0615
-1.5051	0.6882	-1.1833	-156.9214	71.3501	105.1025
-0.7723	0.5559	-1.2042	-233.9478	49.0723	68.4814
-0.3154	0.2615	-1.1388	-285.5835	-4.3945	35.6445
-0.2975	0.3903	-1.1051	-319.1528	-62.8052	-4.8828
-0.5016	0.5052	-0.9984	-322.4487	-96.4966	-27.8931
-0.6090	0.3584	-0.9832	-313.4766	-129.1504	-58.0444
-0.4991	0.2035	-0.8964	-310.3638	-158.4473	-109.0088
-0.6660	0.2332	-0.7089	-308.2275	-158.1421	-131.8970
-1.0125	0.3485	-0.4445	-302.9175	-146.1182	-143.0664
-1.1686	0.3209	-0.2458	-288.6353	-123.4741	-148.8647
-1.2448	0.1781	-0.1881	-272.7051	-93.2007	-147.3389
-1.2744	0.1063	-0.1876	-264.3433	-58.0444	-139.3433
-1.2162	0.1100	-0.1907	-265.8081	-25.5737	-125.1221
-1.1115	0.1271	-0.1975	-272.7051	-0.3052	-108.8867
-1.0563	0.1274	-0.2206	-280.7617	14.5874	-93.1396
-0.9808	0.1050	-0.2372	-289.6118	18.0054	-77.5757
-0.9294	0.1105	-0.2703	-302.7344	12.6953	-65.2466
-0.8884	0.1171	-0.2712	-315.7959	3.4180	-52.9175
-0.8512	0.0969	-0.2697	-329.4067	-5.0049	-43.1519
-0.8306	0.0885	-0.2220	-345.4590	-14.9536	-33.5693
-0.8890	0.1486	-0.1309	-362.9150	-22.2168	-23.2544
-0.9471	0.2051	-0.0490	-376.7700	-19.0430	-12.2681
-0.9381	0.2417	0.0123	-386.6577	-7.5073	-0.3052
-0.8882	0.3153	0.0890	-392.3340	10.8032	12.5122
-0.7596	0.4758	0.2369	-392.0898	27.0996	22.0337
-0.6619	0.5492	0.3042	-374.3896	33.1421	28.1982
-0.6973	0.5248	0.4395	-343.0176	43.6401	36.8042
