aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.2299	0.3000	1.0199	15.9912	-13.7329	42.3584
-0.2914	0.3917	1.0437	7.8735	7.2632	43.5181
-0.4386	0.4589	1.1273	2.9907	18.6157	43.1519
-0.6327	0.5750	1.2358	1.4038	24.3530	40.5884
-0.7900	0.6838	1.3220	3.7231	28.5034	42.0532
-0.8262	0.7230	1.3524	11.4136	29.6631	48.4619
-0.7908	0.7180	1.3326	21.5454	25.5127	54.4434
-0.7533	0.7030	1.3193	29.5410	16.7236	57.1289
-0.7490	0.6763	1.3462	35.7056	6.4697	58.5938
-0.7859	0.6438	1.3961	40.3442	0.1221	55.0537
-0.8478	0.6373	1.4465	43.7012	-3.6621	49.5605
-0.9175	0.6472	1.4951	47.0581	-5.2490	45.5322
-0.9823	0.6598	1.5367	50.9033	-3.6011	44.0674
-0.9763	0.6809	1.5635	57.0068	-0.3052	44.4336
-0.9280	0.6661	1.5480	66.0400	3.2959	49.6826
-0.8334	0.5924	1.4777	77.8198	6.7139	54.5654
-0.7533	0.5198	1.3940	86.4868	8.1787	56.0913
-0.6613	0.4579	1.2981	91.1865	8.5449	56.3354
-0.5901	0.4052	1.1986	92.9565	7.6294	56.3354
-0.5586	0.3341	1.1055	91.6748	6.4087	55.0537
-0.5355	0.2635	1.0366	87.2192	6.1646	50.4150
-0.6326	-0.0681	0.9910	81.1768	7.0190	47.9736
-0.7330	0.3060	0.9640	69.7632	8.7280	33.2031
-0.2936	0.3770	0.8834	68.3594	19.4092	28.7476
-0.3716	0.2043	0.8043	71.1670	29.8462	45.8984
-0.4244	0.1245	0.7906	66.2842	28.8696	40.1611
-0.4589	0.1746	0.7666	59.0210	31.1279	32.8369
-0.4989	0.1345	0.7502	54.4434	37.3535	30.9448
-0.5070	0.1068	0.7252	49.8657	46.6919	28.0762
-0.6427	0.1313	0.6752	47.0581	56.7017	24.2920
-0.3141	0.1683	0.6212	47.6685	67.1997	25.0244
-0.3141	0.1272	0.5979	49.6216	70.6787	36.4990
-0.3943	0.0792	0.5912	49.9268	68.5425	39.7949
-0.3474	0.0638	0.5500	52.1240	69.3970	41.5649
-0.3436	0.0599	0.5007	53.6499	72.4487	42.2363
-0.3346	0.0612	0.4408	56.0303	77.1484	37.3535
-0.2843	0.0532	0.3555	59.0820	83.4351	31.8604
-0.1997	0.0187	0.2360	62.1338	89.1113	31.2500
-0.0753	0.0084	0.0629	64.5752	90.6982	30.2124
0.0153	-0.0470	-0.1704	65.4907	87.1582	24.4751
0.1367	-0.1293	-0.5057	62.3779	78.4302	13.2446
0.3951	-0.1172	-0.8795	53.6499	64.3921	2.6855
0.8059	-0.0535	-1.4127	59.3262	41.6260	-3.3569
1.3978	-0.1869	-2.3063	91.8579	-3.1128	-5.7983
2.0475	-0.5598	-3.5667	136.8408	-80.8105	-4.5166
2.9016	-1.1188	-3.9995	162.4756	-188.6597	4.0894
2.8497	-1.4790	-3.9995	123.1079	-291.6260	5.0659
2.8868	-0.8159	-3.9995	9.8877	-262.4512	-38.0859
3.2013	-0.6145	-3.9995	-89.9048	-150.3906	-134.8267
2.5435	0.3394	-3.9995	-157.9590	-0.2441	-193.2983
1.9398	0.9722	-3.2798	-214.9048	113.8306	-210.6323
1.6016	2.0845	-1.4879	-260.6201	167.3584	-186.6455
1.1125	2.8199	0.4158	-284.6069	152.2827	-153.8696
0.0114	2.0427	1.9642	-266.1133	70.1904	-154.4189
-0.9517	3.9989	3.2366	-191.4673	10.4370	-185.5469
-1.9053	2.3054	3.9995	-162.9028	-25.5127	-84.6558
-3.0151	1.9724	3.9995	-187.9883	-81.9092	-79.2236
-3.1990	2.2935	3.9995	-174.8047	-113.5864	-115.4175
-3.9995	1.0983	3.9995	-142.1509	-98.8159	-62.6831
-3.7791	1.1936	3.9995	-110.6567	-21.5454	-59.0820
-2.3704	1.0262	3.9995	-80.5664	45.7153	-41.8701
-2.2289	0.5972	3.8638	-52.3682	0.3662	-34.1187
-2.1237	0.4860	3.2433	-11.9019	-74.7681	-56.7017
-2.0139	0.2615	2.6537	18.8599	-110.4126	-38.0249
-1.9955	0.0919	2.2661	23.0103	-106.2012	-22.3389
-1.7146	0.1525	1.9587	21.7285	-75.9277	-18.1274
-1.4030	0.1008	1.7277	18.1885	-38.5132	5.3711
-0.9911	0.1105	1.5706	9.7046	-11.5967	25.3906
-0.6687	0.1554	1.4500	3.6621	-0.8545	32.2876
-0.4755	0.1996	1.3370	-0.1831	-2.5024	32.5317
-0.4374	0.2142	1.2830	-4.2725	-12.3901	35.8887
-0.4724	0.2607	1.2775	-8.6060	-21.6675	41.3818
-0.5314	0.3051	1.2747	-9.6436	-22.8882	45.5322
-0.6290	0.3730	1.2931	-7.8125	-15.3809	48.4619
-0.6500	0.4067	1.3052	-2.5635	-0.7324	46.5698
-0.6257	0.4349	1.3173	3.9062	12.8174	42.4805
-0.6315	0.4501	1.3228	10.1929	19.5923	38.5742
-0.7311	0.5040	1.3167	16.1133	18.9819	33.1421
-0.8290	0.5255	1.2919	21.3623	12.4512	33.8135
-0.9414	0.4961	1.2710	22.5220	6.4697	40.2832
-1.0432	0.4941	1.2484	18.9209	5.1270	45.7764
-1.0791	0.4944	1.2229	13.1226	7.2632	52.7954
-1.0770	0.5277	1.2703	5.8594	13.9771	60.5469
-1.0111	0.5360	1.3093	5.6152	26.0620	61.0352
-0.9282	0.5593	1.3303	10.8032	36.7432	54.9927
-0.8473	0.5437	1.3490	16.0522	41.5649	52.0020
-0.8048	0.5601	1.3741	19.7754	40.7715	52.3682
-0.7688	0.5193	1.3823	23.7427	38.3911	55.1758
-0.7446	0.4963	1.3856	25.4517	36.3159	55.7861
-0.7131	0.4261	1.3685	25.2686	33.9355	51.3306
-0.6886	0.3945	1.3174	25.3906	29.7241	45.9595
-1.0529	0.3015	1.2469	24.7803	26.9775	40.6494
-0.6060	0.5515	1.2012	25.1465	35.5835	23.8647
-0.3986	0.4169	1.0332	27.1606	51.8799	37.5366
-0.3645	0.3230	0.9303	23.3765	51.3916	41.7480
-0.4178	0.3820	0.9584	17.4561	42.0532	27.0386
-0.3939	0.4762	0.9615	16.4795	43.0298	21.5454
-0.3729	0.4687	0.9337	24.2310	46.1426	25.0854
-0.3481	0.4424	0.9329	36.0107	49.4995	27.7100
-0.3274	0.4562	0.8939	48.0957	54.9316	32.2266
-0.2239	0.3940	0.8018	61.2793	60.1807	37.2925
-0.1123	0.3152	0.7057	72.0215	60.4248	40.3442
-0.0779	0.2152	0.6134	76.5381	55.7251	39.2456
-0.0521	0.1410	0.5145	77.4536	49.6826	35.8276
-0.0059	0.0958	0.4148	75.4395	42.7856	32.9590
0.0120	0.0406	0.3160	68.9087	40.2832	29.5410
-0.0370	0.0282	0.2377	61.8286	39.0625	23.3765
-0.1171	0.0660	0.1663	59.7534	41.1987	19.1650
-0.1082	0.0684	0.0402	67.9321	49.9878	20.0806
-0.0341	0.0087	-0.1584	83.4961	64.3921	23.3154
0.1283	-0.1117	-0.4337	98.8159	77.0264	27.2827
0.4706	-0.2347	-0.7845	106.7505	81.1768	30.4565
0.9392	-0.3491	-1.2620	109.9243	65.7349	30.0903
1.3665	-0.5247	-1.9301	112.3657	24.6582	24.7192
1.7688	-0.7955	-2.7917	112.4268	-42.9077	17.5171
2.2238	-1.1732	-3.8235	102.0508	-126.4648	10.9863
2.7000	-1.3594	-3.9995	61.3403	-208.5571	4.8828
1.9415	-1.1205	-3.9995	-4.5776	-233.8867	-21.8506
2.2625	-0.3702	-3.9993	-87.2803	-158.4473	-79.2236
