aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.2155	2.5616	-1.1107	-915.1001	229.5532	-537.7808
-0.5486	3.1702	-0.6503	-863.5254	241.7603	-554.4434
-0.4558	2.9957	0.1963	-791.5039	265.0757	-468.4448
-0.7229	2.1698	0.7408	-683.9600	281.2500	-325.5005
-1.6337	1.8450	1.9224	-597.8394	219.7266	-195.6177
-2.4180	1.9519	2.9572	-434.0820	72.7539	-75.3784
-2.6451	1.9535	3.1401	-190.9180	-55.6030	71.4111
-2.2546	1.5496	2.4888	50.5371	-109.1919	190.1245
-1.6909	1.3833	1.7623	232.1777	-98.1445	255.9814
-1.0714	1.4178	1.2228	338.3179	-95.8252	319.2749
-0.4630	1.3787	0.6354	414.3066	-108.3374	344.6655
-0.0919	0.9905	0.0629	473.3887	-134.3384	334.5947
-0.0222	0.6329	-0.2909	497.5586	-170.4102	293.0298
-0.1609	0.4231	-0.6240	504.3945	-209.1675	250.7324
-0.3313	0.3466	-0.9158	486.6943	-237.4878	226.7456
-0.4697	0.3253	-1.1309	459.4116	-237.1826	215.2100
-0.4968	0.3049	-1.1589	433.2275	-234.6802	204.3457
-0.6342	0.3157	-1.0026	412.6587	-239.1968	197.6929
-0.8512	0.3834	-0.8961	395.3247	-230.4077	196.1670
-1.0348	0.4204	-0.8618	389.7095	-199.1577	200.9888
-1.0249	0.3779	-0.7992	383.3008	-146.8506	208.1299
-0.8549	0.2168	-0.7775	371.7651	-87.3413	210.8765
-0.7085	0.0872	-0.8539	346.0693	-35.7056	209.6558
-0.6289	0.0204	-0.9272	309.8145	-1.8921	202.5757
-0.5514	0.0050	-0.9691	268.0664	15.0757	189.8193
-0.4690	0.0239	-0.9825	228.5767	14.7095	174.8657
-0.4156	0.0991	-0.9178	196.5332	0.6714	161.8042
-0.4554	0.2451	-0.8290	175.1709	-18.0664	155.3345
-0.5586	0.3812	-0.7725	170.6543	-23.4375	156.6772
-0.6108	0.4412	-0.8019	179.0161	-9.9487	164.4287
-0.5321	0.4513	-0.8906	192.5049	15.1367	174.9878
-0.3221	0.4485	-1.0521	200.1953	45.3491	184.0820
0.0020	0.3651	-1.4673	195.1904	68.0542	185.1196
0.3088	-0.0531	-2.0676	160.1562	76.0498	167.3584
0.4071	-0.8008	-2.5149	71.4722	82.4585	123.1689
0.2244	-1.1748	-2.5676	-90.1489	104.7363	55.2368
0.0056	-1.0354	-2.3208	-292.4194	139.0381	-38.0859
-0.0712	-0.4800	-1.8989	-478.8208	161.4380	-170.5933
0.0182	0.3649	-1.5896	-617.7979	142.5171	-289.5508
-0.0032	0.8899	-1.5334	-700.6836	104.3091	-364.1968
-0.0591	1.0955	-1.5215	-749.3896	99.3042	-412.1704
-0.0875	1.2958	-1.4370	-789.9170	115.6616	-459.5337
-0.0697	1.6592	-1.4092	-822.6318	125.6104	-504.4556
-0.1042	2.0656	-1.3044	-842.3462	153.6865	-536.8652
-0.0991	2.4366	-1.2242	-849.3042	199.7681	-556.3354
0.0144	2.6434	-0.9946	-845.6421	228.9429	-563.2935
-0.0479	2.7483	-0.0458	-816.2231	227.1729	-564.5142
-0.7301	2.4835	1.0010	-712.1582	187.7441	-510.4370
-1.8035	2.1785	1.3783	-579.4067	98.6938	-381.6528
-2.8662	2.3652	2.0350	-442.7490	-25.6348	-238.0981
-3.2417	2.2550	2.1611	-236.2061	-98.4497	-98.1445
-2.7408	1.8196	1.8164	-13.3667	-72.4487	34.9121
-1.9597	1.4496	1.2480	153.8696	-14.3433	163.3301
-1.4724	1.2545	0.8438	247.9858	25.8789	256.7139
-1.0460	1.1635	0.5068	300.6592	33.5083	314.3921
-0.7424	1.1968	0.2505	329.4678	24.1699	342.5903
-0.5830	1.2554	-0.0265	360.8398	3.1128	348.9380
-0.5272	1.1266	-0.2145	413.5132	-32.4097	349.9146
-0.5405	0.8418	-0.3157	464.5386	-70.3735	333.9844
-0.6257	0.7329	-0.3917	493.6523	-99.4873	310.4858
-0.6747	0.7660	-0.4657	517.5171	-113.0371	302.7344
-0.6531	0.7367	-0.5878	541.6870	-105.2856	298.5229
-0.6061	0.6831	-0.6718	558.1055	-84.5947	281.4941
-0.5348	0.6713	-0.6443	570.0073	-61.6455	264.6484
-0.4196	0.7218	-0.6726	583.7402	-43.7012	255.7373
-0.2798	0.7507	-0.8334	600.3418	-38.2690	253.1128
-0.1481	0.8192	-0.9088	611.1450	-46.3867	253.9673
-0.0153	0.9457	-1.0310	620.1172	-60.3638	255.9814
0.1196	1.0471	-1.2614	625.1221	-69.7632	254.8828
0.3169	1.0741	-1.4908	607.6050	-65.1245	251.7090
0.5536	0.9448	-1.9144	567.8711	-61.8286	246.0937
0.7767	0.5675	-2.4861	496.7651	-76.9043	226.5015
0.5455	-1.3931	-3.1776	379.0894	-103.9429	200.5005
0.5784	-1.0587	-3.3025	175.2319	-144.8975	198.3032
0.0110	-1.1725	-3.0979	-102.2339	-82.3364	71.1060
-0.4664	-1.3358	-2.3346	-338.4399	56.2744	-78.6133
-0.1763	-0.7788	-2.1385	-549.6826	141.2354	-202.3315
0.3158	-0.1382	-1.9968	-738.9526	128.5400	-314.8193
0.4922	0.8370	-1.5615	-897.7661	79.6509	-418.1519
0.2322	1.6343	-1.4927	-965.3320	33.2031	-516.6016
-0.0226	2.3989	-1.7296	-991.8213	32.7148	-595.8862
-0.1743	2.9081	-1.7782	-1011.3525	105.7739	-624.1455
-0.2335	3.5104	-1.7670	-1028.6255	161.9873	-661.1938
0.0557	3.8691	-1.1992	-1012.9395	204.5288	-680.4810
-0.1229	3.5924	-0.2225	-942.2607	229.4312	-669.9829
-0.5509	3.1011	0.1652	-828.7354	229.9194	-586.6699
-1.4653	3.0332	1.8788	-686.2183	151.4893	-471.2524
-3.2603	3.0439	2.8212	-490.7837	-42.6025	-334.2896
-3.8054	2.6005	2.7781	-234.6802	-157.3486	-187.3169
-2.8748	2.1417	2.0941	7.0190	-142.0288	-52.2461
-2.3164	1.8170	1.3903	169.5557	-62.9272	72.0215
-1.7786	1.4321	0.7087	261.4746	6.0425	194.9463
-1.1831	1.3914	0.3610	302.9175	25.8179	292.2363
-0.7556	1.3242	0.0586	334.6558	23.5596	353.5767
-0.6012	1.1492	-0.2192	368.7744	-4.6387	374.7559
-0.5437	0.9714	-0.3831	398.9258	-55.9082	379.5776
-0.4513	0.7878	-0.5149	431.8848	-113.2202	379.3335
-0.4296	0.7423	-0.5691	455.6885	-162.4146	374.1455
-0.5350	0.6908	-0.7288	478.4546	-175.1099	363.1592
-0.5731	0.6714	-0.7599	492.5537	-162.3535	344.7876
-0.6104	0.6644	-0.7203	504.5166	-134.0332	339.5996
-0.5984	0.6670	-0.7198	511.6577	-102.4780	328.1860
-0.5009	0.6217	-0.7649	511.7798	-73.4863	308.2275
-0.3911	0.5343	-0.8071	506.9580	-52.5513	281.9824
-0.3351	0.4595	-0.7950	495.7275	-38.6353	256.0425
-0.3490	0.4008	-0.8274	482.9102	-30.6396	236.2671
