aX	 aY 	 aZ	 gX	 gY	 gZ	
0.4796	0.8063	0.5708	-269.6533	-58.2886	35.7666
0.7104	0.9568	0.7294	-282.0435	-95.1538	54.7485
0.6057	1.1486	0.8744	-276.9165	-141.6626	75.8667
0.0341	1.4324	1.0601	-244.0796	-180.7251	102.4780
-0.5801	1.8469	1.2974	-167.6025	-198.0591	138.4277
-0.8864	2.1617	1.4785	-26.1230	-200.1953	182.3730
-0.9924	2.2880	1.6146	160.3394	-182.4341	216.1255
-0.8126	2.3302	0.9999	387.5122	-137.3901	228.7598
-0.3364	2.1410	0.2107	630.1270	-105.7129	207.8247
-0.5040	2.2545	-0.4102	811.7065	-56.0303	159.3018
-0.0165	2.5190	-0.8521	960.8154	-5.4321	113.5864
0.8463	2.5941	-1.7283	1083.2520	-30.3345	68.1152
0.9746	2.2629	-2.3583	1105.9570	-126.9531	58.2275
0.9634	0.8278	-3.2218	983.3374	-231.6895	86.1816
-2.1873	-1.0441	-2.9121	647.1558	-245.1172	80.5054
-3.9995	-0.1035	-1.7266	242.6758	-83.6792	12.3901
-1.8633	1.4957	-1.2051	-14.6484	85.1440	-64.8804
0.1195	0.9800	-1.0576	-133.9722	170.5322	-91.4917
0.0878	0.7896	-1.0642	-196.3501	145.1416	-110.8398
-0.2451	1.1036	-0.9175	-244.4458	36.9873	-133.9111
-0.5542	1.1342	-0.6190	-257.9956	-60.4248	-152.1606
-0.9641	1.0901	-0.4574	-247.6807	-93.2007	-157.8979
-1.1381	1.0911	-0.3217	-229.4922	-69.0308	-147.4609
-1.0991	1.0570	-0.1333	-216.5527	-12.6953	-127.3804
-0.9991	1.1215	0.1198	-208.6792	55.7251	-106.5674
-0.8442	1.0891	0.2902	-200.3784	115.6006	-94.6655
-0.7039	1.0389	0.4186	-191.4673	158.0200	-85.3271
-0.5042	0.9761	0.4541	-175.9644	190.5518	-75.3784
-0.2693	0.9175	0.4673	-164.4287	206.6040	-67.5049
-0.1067	0.8794	0.4666	-158.8745	205.6274	-59.1431
0.0117	0.8510	0.4460	-156.3110	189.1479	-48.4619
0.0557	0.8375	0.3990	-156.3110	161.8042	-37.5977
0.0476	0.8234	0.3589	-160.9497	130.6152	-26.4893
0.0092	0.8254	0.3284	-170.7153	101.6846	-15.5029
-0.0823	0.8323	0.3048	-180.1147	79.7119	-7.4463
-0.1984	0.8507	0.2404	-187.8662	70.6177	-1.0376
-0.2247	0.7994	0.1545	-193.7256	73.1812	6.8359
-0.3292	0.8757	0.1296	-205.5664	75.3784	16.2354
-0.3312	0.9556	0.1284	-216.8579	84.7168	22.3389
-0.1902	0.9352	0.1527	-223.0225	103.6987	27.1606
-0.0765	0.9729	0.2483	-228.7598	116.6992	30.2734
0.0836	0.9454	0.3661	-232.5439	122.0093	27.0386
0.2656	0.8889	0.4937	-239.8071	117.3706	20.8740
0.4393	0.8362	0.6492	-254.3335	99.9756	16.2354
0.6654	0.8298	0.7952	-273.0713	71.9604	16.6016
0.7877	0.9474	0.9756	-286.8042	28.1372	20.0806
0.7894	1.1470	1.1310	-287.4146	-21.7896	21.9116
0.7224	1.3063	1.1609	-262.6343	-60.1807	24.1089
0.4194	1.4266	1.1766	-215.1489	-85.8765	25.7568
-0.1648	1.6322	1.4104	-151.9165	-114.1968	35.7666
-0.6791	1.8373	1.5852	-44.7388	-144.3481	62.0117
-0.9880	2.5347	2.1788	127.7466	-182.9834	100.5249
-1.3684	2.8926	1.7637	380.3711	-139.4043	133.3008
-1.4733	2.9536	0.1636	675.2930	-23.0103	156.7993
-1.4346	3.0079	-0.5266	939.1479	90.1489	137.6343
-1.3640	3.2391	-1.6932	1147.9492	199.6460	89.8438
0.0559	3.1141	-3.3602	1272.4609	237.6099	46.2646
0.8314	1.9725	-3.5905	1187.0117	180.1147	4.5776
-1.3331	0.4858	-2.6750	894.1650	204.5898	-13.1226
-3.0736	-0.2114	-1.5786	493.0420	326.4771	-50.5981
-1.6376	0.8287	-1.1699	112.8540	407.5928	-111.8164
0.2996	1.2960	-0.9856	-121.9482	315.6128	-89.7217
0.2177	1.1528	-0.8450	-243.8965	132.5684	-17.7002
-0.7764	1.0984	-0.6129	-315.0635	-44.1284	18.6768
-0.9967	1.1681	-0.2792	-354.8584	-161.5601	16.4795
-1.0790	1.2521	-0.0149	-349.1821	-190.7959	11.1084
-0.9949	1.1511	-0.0751	-305.2368	-133.9111	10.3760
-0.8411	1.0747	-0.0354	-272.9492	-83.7402	13.0005
-0.7794	1.1385	0.0431	-250.0000	-41.1377	3.6621
-0.5767	1.1936	0.0984	-233.8257	-5.6763	-16.7236
-0.4117	1.2118	0.2388	-231.2622	29.7241	-37.7197
-0.3359	1.2235	0.3804	-225.8911	69.3970	-49.2554
-0.2334	1.2074	0.4856	-210.3882	107.6660	-57.6782
-0.0764	1.1145	0.5256	-189.0259	137.3901	-65.1855
0.0941	0.9463	0.5618	-167.7856	155.8228	-63.9038
0.0043	1.0405	0.5511	-144.2261	152.5879	-56.8237
0.1893	0.9979	0.5803	-126.1597	137.3901	-59.0210
0.1309	0.9250	0.5676	-104.1260	120.1782	-53.0396
0.0658	0.8920	0.5281	-82.9468	108.2153	-40.1001
0.2106	0.8864	0.4966	-69.0918	91.6138	-25.8179
0.2395	0.8829	0.4253	-63.9038	66.0400	-14.4043
0.1912	0.8546	0.3452	-62.6221	44.7998	-3.6621
0.1283	0.8053	0.2738	-66.6504	31.1890	5.3101
0.0645	0.7877	0.2078	-75.2563	24.9023	11.2915
0.0686	0.7865	0.1832	-86.5479	26.0010	16.6016
0.0620	0.7898	0.1725	-97.8394	26.7334	18.1885
0.0571	0.7869	0.1844	-107.3608	23.5596	18.4326
0.0991	0.7815	0.2150	-119.0186	19.5313	17.5171
0.1851	0.7668	0.2808	-134.2773	13.1226	17.0288
0.2969	0.7439	0.3755	-152.8931	2.3193	19.0430
0.4379	0.6816	0.4856	-175.2319	-11.3525	24.8413
0.6044	0.6228	0.6143	-201.7212	-31.2500	36.8042
0.7517	0.6683	0.7460	-229.1260	-57.3730	56.3354
0.8118	0.8130	0.9408	-249.2676	-83.4961	81.2378
