aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.0991	-0.9712	-0.3397	-192.7490	-167.7246	-102.4170
-0.1189	-0.9957	-0.1876	-206.8481	-168.5181	-93.6279
-0.2017	-1.0203	-0.0897	-219.2993	-174.7437	-83.3130
-0.3091	-1.0142	-0.0316	-230.2856	-182.9834	-71.2280
-0.3806	-0.9424	0.0198	-237.5488	-186.2183	-61.5234
-0.4305	-0.8572	0.0715	-237.7930	-188.2935	-52.7344
-0.4442	-0.7935	0.1560	-229.3701	-186.1572	-47.3633
-0.4991	-0.7496	0.2487	-222.8394	-185.4248	-38.5742
-0.7179	-0.8619	0.4028	-227.6001	-210.4492	-20.6909
-0.5620	-0.7789	0.4578	-254.7607	-283.8745	-10.2539
-0.5135	-0.6366	0.4790	-230.8960	-250.0000	-16.1133
-0.7249	-0.5771	0.4832	-217.1631	-223.2056	-8.7891
-0.7395	-0.6005	0.5116	-206.9702	-211.6699	-5.9204
-0.7389	-0.5710	0.5159	-197.8760	-207.8247	4.1504
-0.7024	-0.5630	0.5261	-187.5000	-196.4111	21.6675
-0.6935	-0.5557	0.5131	-175.1099	-178.7720	30.2124
-0.8440	-0.4713	0.6135	-153.6865	-142.3340	27.5879
-0.9578	-0.5109	0.6810	-139.5264	-119.8730	32.1045
-0.9073	-0.4664	0.6520	-134.7046	-109.8022	21.9116
-0.8511	-0.4475	0.7661	-115.2954	-60.1196	4.6997
-0.8516	-0.4552	0.7828	-115.2954	-46.7529	8.9111
-0.8052	-0.5016	0.7977	-113.7695	-28.6865	20.0806
-0.6595	-0.5756	0.8124	-116.8823	-20.8130	39.3066
-0.5215	-0.6000	0.8242	-112.7930	-6.0425	40.7104
-0.4734	-0.5620	0.8431	-109.5581	3.1128	37.7808
-0.4160	-0.5293	0.8336	-108.7646	-0.8545	42.3584
-0.3177	-0.5247	0.8348	-102.7222	-2.3193	41.1377
-0.2476	-0.5297	0.8413	-95.2759	-7.5684	35.8276
-0.2084	-0.5234	0.8372	-89.5996	-20.8130	28.2593
-0.2113	-0.5051	0.8419	-83.4961	-32.9590	16.9067
-0.3010	-0.4910	0.8439	-78.4912	-37.8418	4.3335
-0.3669	-0.4827	0.8821	-78.4912	-39.9780	-1.5869
-0.4608	-0.5059	0.9050	-79.7119	-34.2407	-3.1128
-0.5460	-0.5171	0.9017	-82.2754	-22.2778	-4.1504
-0.6256	-0.4930	0.8800	-86.4868	-5.3711	-1.7090
-0.6405	-0.4445	0.8861	-89.7827	15.7471	8.9722
-0.5994	-0.4254	0.9050	-92.8955	38.6353	22.4609
-0.5385	-0.4000	0.9291	-93.4448	59.0820	27.2827
-0.5083	-0.3800	0.9496	-91.6138	77.3926	32.2266
-0.4755	-0.3864	0.9918	-88.2568	92.1631	38.3911
-0.4429	-0.3437	1.0114	-84.2285	102.9053	44.6777
-0.4071	-0.3147	1.0243	-81.2378	114.0137	57.8613
-0.3436	-0.2815	1.0316	-78.4912	124.2065	72.6318
-0.2867	-0.2340	1.0181	-75.2563	138.1836	88.5010
